Date,Open,High,Low,Close,Volume
6/17/2010,388.5,392.399994,381.850006,387.649994,1528920
6/18/2010,387.649994,394.450012,386.125,391.600006,2225672
6/21/2010,396.450012,397,392.299988,393.850006,1907428
6/22/2010,392.5,393.25,386.649994,389.325012,1468324
6/23/2010,385,394.475006,384.924988,393.149994,2959524
6/24/2010,393.149994,394.25,383.850006,386.725006,3777510
6/25/2010,387.899994,387.899994,378.049988,379.25,2037322
6/28/2010,379.225006,383.575012,378.799988,382.375,1153124
6/29/2010,382.5,382.5,374.5,376.899994,2614662
6/30/2010,377.5,379.950012,370.625,375.5,3316516
7/1/2010,375,375,362.875,366,3407744
7/2/2010,367.399994,373,365.424988,371.899994,2943550
7/5/2010,374.399994,374.450012,368.549988,369.5,2165596
7/6/2010,368.25,380.950012,367.924988,379.575012,2760904
7/7/2010,380.700012,383.700012,374.475006,382.299988,2152934
7/8/2010,386,389.5,384.825012,388.399994,2187564
7/9/2010,390,392,385.375,387.225006,1836666
7/12/2010,389.899994,397,389.899994,395.850006,2725776
7/13/2010,396,396,384.774994,387.325012,5545886
7/14/2010,389,392.350006,385.125,387.325012,2833842
7/15/2010,385.5,392.450012,382.625,391.049988,3795536
7/16/2010,397.5,419.25,397.5,416.825012,19135452
7/19/2010,415.725006,417.350006,411.625,413.350006,3027924
7/20/2010,413.350006,417.274994,412.5,413.625,2342062
7/21/2010,416,422.399994,414.799988,421.5,2943720
7/22/2010,421.5,423,416.25,421.850006,1362882
7/23/2010,425,425,417.549988,419.649994,1894472
7/26/2010,421.200012,425.799988,420.200012,424.625,2766490
7/27/2010,427.5,429.899994,423.100006,424.575012,2106602
7/28/2010,425.5,428.975006,423.5,427.225006,4359228
7/29/2010,427.5,427.5,424.5,425,5331904
7/30/2010,424.5,425,417.5,419.899994,1283426
8/2/2010,421.5,424.225006,418.5,419.149994,2827762
8/3/2010,420.5,422.25,414.274994,416.024994,1281552
8/4/2010,418,436,417.924988,434.399994,5583934
8/5/2010,436,441.200012,432.825012,438.924988,2912950
8/6/2010,440,441.75,430.325012,432.350006,2437734
8/9/2010,430.575012,441.850006,423.049988,439.924988,4259986
8/10/2010,442.5,442.5,430.700012,432.25,1545194
8/11/2010,431,436.5,427.399994,429.075012,4020248
8/12/2010,428.450012,428.450012,423.100006,426.725006,2278092
8/13/2010,428.5,431.450012,419,427.200012,2589906
8/16/2010,428.5,431.274994,424.399994,427.049988,1319098
8/17/2010,425.049988,430.5,422,425.100006,1733196
8/18/2010,426.5,437.899994,425,435.549988,2888916
8/19/2010,437,440.450012,433.649994,436.024994,2148534
8/20/2010,434.5,439.950012,431.5,434.475006,1746396
8/23/2010,430,437.725006,428.524994,435.200012,1049830
8/24/2010,435,440.950012,432.5,435.350006,2650474
8/25/2010,436,440.75,433.149994,435.600006,2379968
8/26/2010,437,439.5,430.125,438.25,4204428
8/27/2010,436.049988,436.5,425.5,428.024994,1276514
8/30/2010,431.399994,431.399994,420.049988,422.825012,1558570
8/31/2010,420,423.850006,415.100006,421.875,2447874
9/1/2010,421,430.5,420,429.200012,2745484
9/2/2010,433.75,433.75,420.75,422.049988,2758800
9/3/2010,425,425.75,417.549988,418.649994,2777970
9/6/2010,419,428.75,419,427.674988,2287978
9/7/2010,429,437.450012,428,435.674988,2484236
9/8/2010,432,441.450012,429.450012,439.524994,4189478
9/9/2010,441,441.25,435.674988,437.350006,2938158
9/13/2010,435.674988,444.5,435.350006,439.875,2349410
9/14/2010,441.5,449.5,440.149994,447.674988,3071038
9/15/2010,450,459.700012,449.5,457.399994,5560394
9/16/2010,454,456.725006,432.25,447.700012,2334264
9/17/2010,450.049988,459.375,450.049988,456.899994,3007978
9/20/2010,458.5,460.950012,453.350006,456.125,2419108
9/21/2010,456,479,455.149994,476.975006,4997184
9/22/2010,478,480,465,467.625,4031066
9/23/2010,470,472.649994,463.899994,465.674988,3327236
9/24/2010,466.549988,468.950012,462.5,465.975006,2738784
9/27/2010,467.5,470.725006,461,463.799988,3423290
9/28/2010,462.625,465.149994,457.049988,459.825012,2521714
9/29/2010,462.5,468.625,457.450012,460.174988,3370194
9/30/2010,462.5,465,457.575012,463.475006,7560924
10/1/2010,463.5,483,461,480.799988,3326156
10/4/2010,483.375,487.5,476.5,477.899994,2140956
10/5/2010,475,482.975006,473.075012,475.125,2211664
10/6/2010,475,483.950012,475,479.825012,1838960
10/7/2010,480,483,469.200012,474.399994,1972940
10/8/2010,472.024994,477.350006,434.5,471.299988,2695996
10/11/2010,471.299988,476.975006,464.524994,470.450012,3065370
10/12/2010,471.325012,477.899994,469.549988,475.350006,2608902
10/13/2010,477.975006,498.850006,474.549988,496.424988,5350604
10/14/2010,498.450012,502,491.174988,493.024994,2949086
10/15/2010,499.5,505.5,472.5,475.149994,5717798
10/18/2010,485,492,465,490.625,4480734
10/19/2010,491,493.700012,482.049988,483.875,2200912
10/20/2010,482.25,490.25,478.100006,481.625,2206638
10/21/2010,487.024994,496.924988,485,493.100006,3752354
10/22/2010,511,524.700012,511,520.099976,9610404
10/25/2010,521.5,536.474976,518.599976,533.474976,5156316
10/26/2010,531.75,533.875,520.775024,531.299988,3507024
10/27/2010,530,533.400024,521.775024,524.099976,2141382
10/28/2010,525,533.775024,520,526.450012,5255690
10/29/2010,530,530,515.5,526.450012,2212398
11/1/2010,526.025024,533.200012,524.549988,526.700012,1147948
11/2/2010,527.5,530,521.849976,524.724976,1565778
11/3/2010,525.450012,539.5,524.200012,526.400024,2217878
11/4/2010,531,539.299988,530.75,534.575012,1717440
11/8/2010,540,541.200012,531.049988,534.075012,2248586
11/9/2010,536.950012,549.349976,534.25,545.549988,3504086
11/10/2010,546.125,554,543.049988,546.150024,1540224
11/11/2010,545,545,529.125,532.375,1926096
11/12/2010,530,534.950012,524.099976,527.950012,1802330
11/15/2010,532.5,539.924988,526.5,533,1389396
11/16/2010,533,533.200012,521.099976,524.450012,2178076
11/18/2010,536,536,520,521.400024,2765160
11/19/2010,522.450012,524.5,503,507.700012,2172652
11/22/2010,508,521.5,505.75,519.549988,2221236
11/23/2010,517,522.5,506.200012,515.025024,1684448
11/24/2010,512.5,517.25,499.475006,502.375,3008608
11/25/2010,505.024994,520.950012,503.549988,510.899994,5855006
11/26/2010,512.5,527,512.5,523.625,3617826
11/29/2010,527.5,539.25,525.125,535.650024,4518892
11/30/2010,530.25,543.025024,526.549988,538,4808408
12/1/2010,532,546.599976,532,540.950012,3776032
12/2/2010,545.5,549.599976,537.525024,547.900024,4095716
12/3/2010,546.525024,556.5,545.575012,548.674988,2030112
12/6/2010,550,555,547.650024,550.849976,1930954
12/7/2010,550,550,541.049988,543.75,2158324
12/8/2010,545.474976,546.474976,535.625,539.575012,1984132
12/9/2010,541.849976,548.650024,534.049988,536.299988,2579902
12/10/2010,533.5,541.924988,528.5,537.450012,2245624
12/13/2010,535.5,540.349976,524.200012,538.049988,2115066
12/14/2010,536.599976,544.799988,532.075012,540.474976,2615340
12/15/2010,542.549988,554.200012,540.75,551.825012,2572034
12/16/2010,554.5,572,552.075012,570.349976,4515704
12/20/2010,567.400024,588.5,557.424988,583.349976,4514046
12/21/2010,584.5,586.125,577,580.400024,2810642
12/22/2010,583.5,584.5,568.875,574.875,3186836
12/23/2010,575,579.775024,566.049988,570,2850924
12/24/2010,567,574.400024,562.875,570.549988,1624640
12/27/2010,572.5,579.724976,569.099976,570.599976,1664936
12/28/2010,570.599976,575.450012,570.025024,573.174988,1012876
12/29/2010,574.5,581,573.525024,578.474976,1042370
12/30/2010,576.25,587.400024,576.25,585.099976,3845552
12/31/2010,586.25,590,580.900024,582.825012,1532980
1/3/2011,583.5,588.474976,577.275024,579.025024,1405042
1/4/2011,581.950012,583.075012,569.049988,572.375,2502868
1/5/2011,572.625,582.950012,570.875,579.474976,3069674
1/6/2011,584,591,576.549988,585.849976,2846720
1/7/2011,588,593.424988,569.075012,571.325012,2532724
1/10/2011,573.75,574.5,560.5,565.450012,3952426
1/11/2011,561.5,567.775024,543.900024,549.25,3768730
1/12/2011,554.950012,575.799988,554,567.974976,3160874
1/13/2011,564.474976,577.974976,558.099976,562.125,5589198
1/14/2011,564.950012,575,560,560.075012,3151692
1/17/2011,560.599976,573.275024,560,568.700012,3000212
1/18/2011,587,604.450012,582.174988,601.275024,8481370
1/19/2011,601.724976,604.5,592.5,596.5,2952040
1/20/2011,590,609.375,590,606.099976,4545208
1/21/2011,605,610,602,605.825012,2597404
1/24/2011,600,610,599.125,604.599976,2016678
1/25/2011,607.400024,609.650024,590,594.275024,2467094
1/27/2011,593.775024,604.974976,590.799988,599.700012,4714118
1/28/2011,597.5,601.799988,582.625,590.674988,3014578
1/31/2011,584.5,584.5,564.275024,579.75,5940816
2/1/2011,582.5,582.5,566.5,575.075012,4212708
2/2/2011,585,599.450012,581.174988,591.224976,3937618
2/3/2011,592.349976,597.849976,585.325012,591.849976,1883412
2/4/2011,588,591.549988,570.125,574.400024,3457600
2/7/2011,586.75,586.75,563.25,565.575012,2578382
2/8/2011,566,574.950012,559.25,562.549988,5288638
2/9/2011,561.25,564.799988,541.849976,549.150024,6012732
2/10/2011,550,557.25,536,545.375,4551822
2/11/2011,542.049988,552.099976,527.950012,544.799988,2945056
2/14/2011,545.5,560,543.5,556.150024,2462548
2/15/2011,559.5,559.5,538.275024,548.849976,3625426
2/16/2011,552.5,554.849976,540.5,548.25,2464592
2/17/2011,552.5,557.224976,546.200012,554.599976,1477760
2/18/2011,555.125,566.200012,541.049988,544.849976,4076928
2/21/2011,545,574,529.099976,569.299988,5657800
2/22/2011,561.325012,573.849976,560,569.375,3305400
2/23/2011,564.075012,572.474976,561.549988,562.775024,1879344
2/24/2011,559.5,569.375,545.650024,555.900024,5378830
2/25/2011,552.650024,558.5,544.125,555.025024,3070474
2/28/2011,550.599976,574.125,550,555.125,3229396
3/1/2011,556.5,566,548.799988,562.25,3167804
3/3/2011,559.950012,577.5,553.5,575.099976,3452600
3/4/2011,581.674988,581.674988,566.25,567.775024,2061198
3/7/2011,562,562.5,547.224976,554.125,4184588
3/8/2011,552.575012,564.400024,552.575012,558.849976,3947902
3/9/2011,561.275024,569,559.25,563.349976,2424486
3/10/2011,561,561,550,554.275024,1871324
3/11/2011,550,551.200012,531.650024,538.525024,5012882
3/14/2011,535.5,551,529.200012,548.775024,3248618
3/15/2011,537.5,547.724976,532.825012,544.900024,3411868
3/16/2011,546,561.724976,545.575012,557.424988,2677874
3/17/2011,552.5,559.450012,546.325012,549,2056102
3/18/2011,546.75,554.5,538.049988,541.375,2211348
3/21/2011,545.75,545.75,533.25,535.400024,2619090
3/22/2011,537.549988,540,531.5,534.75,2657774
3/23/2011,535.5,535.5,528.625,532.174988,4352248
3/24/2011,535.5,547.775024,535,546.700012,3094834
3/25/2011,558.424988,564.25,551.875,559.825012,4146434
3/28/2011,561.924988,563.349976,554,559.950012,2248642
3/29/2011,560,575.950012,559.575012,569.349976,3159588
3/30/2011,574,582,572.450012,575.974976,2294770
3/31/2011,576,599,576,591.950012,7394126
4/1/2011,592.5,599.375,586.275024,590.075012,1799624
4/4/2011,592.5,608,592,606.599976,2311616
4/5/2011,607.525024,621.974976,601.875,619.924988,2891014
4/6/2011,619.5,623.474976,607.075012,610.924988,2422352
4/7/2011,610,610,597.575012,599.599976,2149016
4/8/2011,598.450012,607,592.375,598,1983768
4/11/2011,590.075012,597.5,587.650024,589.200012,2256232
4/13/2011,587.5,610.700012,587.150024,605.049988,3757530
4/15/2011,608.450012,609.950012,590,595.700012,7566770
4/18/2011,599,606.25,570.025024,572.299988,7765454
4/19/2011,572.299988,584.700012,570,582.349976,3120224
4/20/2011,589.900024,612,589.775024,609.349976,5338548
4/21/2011,620.5,622.900024,585.424988,596.049988,17333968
4/25/2011,598.5,602,586.325012,598.924988,4191552
4/26/2011,600,601,590.174988,594.5,3155246
4/27/2011,597.474976,597.474976,588.025024,590.299988,1774478
4/28/2011,590.075012,591.75,577.799988,579.325012,2846194
4/29/2011,586,586,575.125,582.825012,1866696
5/2/2011,585,588.75,576.25,579.224976,1543070
5/3/2011,581,581,565.5,569.224976,2120156
5/4/2011,573,573,557.575012,568.525024,2722934
5/5/2011,572.5,572.5,554.049988,557.5,1885596
5/6/2011,560,576.75,559.875,574.474976,2405348
5/9/2011,575,575.974976,562.25,567.775024,1012232
5/10/2011,566.5,579.974976,564,569.950012,1529158
5/11/2011,569.5,575.849976,563.049988,570.125,1460670
5/12/2011,566.950012,566.950012,554.174988,555.875,2540458
5/13/2011,556,571.150024,556,563.549988,2365488
5/16/2011,560.5,573.700012,560,565.549988,2227368
5/17/2011,561.025024,574.599976,561.025024,570.849976,1391414
5/18/2011,571.125,580.75,571.125,577.525024,2225180
5/19/2011,582.5,585,578,582.424988,2050922
5/20/2011,586.875,591.700012,581.625,587.5,2050600
5/23/2011,582,585.25,575,583.275024,2017284
5/24/2011,581.325012,586.400024,569.575012,574.950012,1681994
5/25/2011,574.549988,574.950012,560,564.299988,1867470
5/26/2011,569.5,571.5,560,567.875,2060218
5/27/2011,574.275024,574.950012,568.150024,572.275024,1286704
5/30/2011,575.5,579.974976,571.150024,575.974976,1140868
5/31/2011,577.5,588.849976,575.049988,578.575012,2644154
6/1/2011,578.5,588.5,578.5,587.700012,982386
6/2/2011,579.450012,586,578.325012,583.875,1697654
6/3/2011,583,587.5,575,576.049988,1367808
6/6/2011,570,584,570,582.174988,1357074
6/7/2011,581.5,591.575012,579,589.650024,1837442
6/8/2011,585.950012,592.5,581.75,590.700012,2127670
6/9/2011,587.5,596.900024,587.5,593.174988,2693966
6/10/2011,593.275024,598.75,592.549988,594.599976,3774550
6/13/2011,594.599976,595.25,586.275024,587.650024,3229400
6/14/2011,589,597.450012,589,595.525024,2125782
6/15/2011,593,602.5,590.625,592.125,2812382
6/16/2011,591.5,592.950012,574.125,575.575012,2337520
6/17/2011,577.5,578.5,552,554.599976,3788146
6/20/2011,557.5,559.5,529,534.650024,5310408
6/21/2011,537.5,555.349976,531.599976,553.375,3425946
6/22/2011,558,558.450012,540,541.75,3570834
6/23/2011,540.900024,550.5,535.049988,548.5,2428236
6/24/2011,550,570.375,549.5,568.875,4151588
6/27/2011,561,577.349976,561,575.299988,3125218
6/28/2011,580,581,567.825012,577,2133332
6/29/2011,577.349976,589.450012,577.349976,584.924988,2958704
6/30/2011,584.900024,596,583.5,592.099976,5172916
7/1/2011,599,599,589.849976,595.950012,1920840
7/4/2011,596.5,600,590,592.849976,1603734
7/5/2011,594.900024,595.5,586.700012,589.724976,2061136
7/6/2011,589.125,596.450012,585.849976,591.400024,1490178
7/7/2011,591.549988,600,591.549988,597.950012,2602634
7/8/2011,598,602.5,584.625,585.825012,3412060
7/11/2011,585,588.900024,573.299988,578.325012,1822504
7/12/2011,567.849976,574.400024,556.049988,572.674988,4079404
7/13/2011,575,584,565.5,574.525024,3952600
7/14/2011,575,579.299988,559.549988,561.849976,6937844
7/15/2011,584,588.950012,570.549988,573.025024,7279700
7/18/2011,574,576,561.150024,562.525024,3125208
7/19/2011,560.799988,574.075012,560.125,570.025024,2195292
7/20/2011,575,575.900024,562.5,566.224976,2807746
7/21/2011,566,566.25,560.025024,561.275024,1850624
7/22/2011,563.375,570.650024,563.25,566.700012,2090442
7/25/2011,567.5,572,561.575012,569.950012,4740714
7/26/2011,569.900024,575.974976,563.625,572.325012,3968722
7/27/2011,574.474976,577.325012,569.075012,573.575012,2024290
7/28/2011,570,572.450012,560.150024,564.775024,4093814
7/29/2011,566.5,571,560.825012,568.5,1719138
8/1/2011,571.200012,574.950012,562.549988,567.625,1982346
8/2/2011,565.25,567,561.125,565.325012,2025292
8/3/2011,560,562.849976,547.674988,555.174988,3064246
8/4/2011,555.025024,559.75,545.549988,547.924988,3049294
8/5/2011,536.575012,537,514,528.974976,5269388
8/8/2011,505.600006,516.674988,498.299988,502.674988,6549306
8/9/2011,482.5,492.600006,473.850006,482.399994,8159270
8/10/2011,499.5,506,486.899994,492.024994,5949080
8/11/2011,490,491.700012,481.5,489.174988,2900464
8/12/2011,495.274994,495.950012,468.75,473.575012,4169084
8/16/2011,483.5,489.174988,478.024994,486.799988,2983568
8/17/2011,487.25,504.700012,485,499.950012,4557892
8/18/2011,502.950012,504.649994,479,481.174988,3619896
8/19/2011,471.5,473.475006,452.5,464.475006,5443614
8/22/2011,464.5,465,451,459.024994,3528922
8/23/2011,460.424988,494,460.174988,490.799988,4874670
8/24/2011,489,489,477.5,481.299988,3194790
8/25/2011,484.850006,486.5,469,475.200012,4445488
8/26/2011,475.549988,484.75,470,474.225006,3584910
8/29/2011,482.049988,512,482.049988,509.799988,5590444
8/30/2011,515,525.150024,512.075012,521.200012,5966682
9/2/2011,536.5,537.375,506,511.049988,4413506
9/5/2011,507.899994,516.599976,499.225006,513.849976,3789658
9/6/2011,509,521,502.5,516.950012,4763292
9/7/2011,517.049988,525,512.5,515.5,4432156
9/8/2011,516.5,527.474976,514.5,518.025024,4892662
9/9/2011,520,525.799988,505.325012,508.024994,5062650
9/12/2011,500,501.924988,489.325012,492.850006,3297170
9/13/2011,498.899994,512,494.375,496.875,3798204
9/14/2011,500.5,514.5,496.875,507.549988,4745632
9/15/2011,514,522.900024,505,520.875,3852238
9/16/2011,524,536.200012,510.649994,513.875,4656504
9/19/2011,510.75,516.25,506.25,509.024994,2240234
9/20/2011,511.049988,532,511.049988,528.974976,3487986
9/21/2011,533.974976,533.974976,518.450012,521.75,2740760
9/22/2011,511.5,517,493.100006,497.200012,3141570
9/23/2011,494,507.5,491.125,495.149994,4564232
9/26/2011,498,504,484.5,498.475006,3388478
9/27/2011,506.899994,522.5,503,520.275024,3964578
9/28/2011,524.25,532.349976,518.5,523.950012,4425190
9/29/2011,521.625,534,517.849976,530.724976,5380350
9/30/2011,524.950012,532,516.549988,518.650024,2691018
10/3/2011,510,524.950012,507.649994,521.650024,3949264
10/4/2011,519.200012,529.5,514.549988,522.974976,4718224
10/5/2011,527.25,531.5,520.5,521.775024,3415262
10/7/2011,537.549988,538.900024,518.75,524.275024,5085808
10/10/2011,524,537,524,532.349976,3854814
10/11/2011,537.5,539,517.25,520.424988,4476374
10/12/2011,533,544.700012,531,539.525024,5871662
10/13/2011,548.25,552.474976,540.049988,546.375,5408918
10/14/2011,544.700012,570.375,544.450012,567.125,6710132
10/17/2011,575.75,577,555.650024,560.125,4358690
10/18/2011,531,532.125,510.25,516.775024,12006778
10/19/2011,521.5,527.200012,517.599976,524.474976,3827420
10/20/2011,518,523.5,515.150024,522.450012,2245412
10/21/2011,527.450012,530,521.5,524.924988,2461130
10/24/2011,530,546.150024,529.75,539.875,3271720
10/25/2011,544.5,553.5,535.724976,549.325012,4158746
10/28/2011,564.5,569.549988,555.5,560.75,3259116
10/31/2011,560,566,556,557.900024,1778740
11/1/2011,554,561.5,548.125,554.224976,1458210
11/2/2011,550.625,560.924988,550,553.424988,1550844
11/3/2011,548.900024,554.700012,543.5,552.5,1891268
11/4/2011,560.5,562.5,543.599976,549.900024,2716008
11/8/2011,548,557.400024,548,552.625,1692104
11/9/2011,555,573,553.150024,561.474976,3921980
11/11/2011,555,570.5,553.625,565.5,3629590
11/14/2011,570,578,562.25,564.200012,2329150
11/15/2011,562.525024,569.474976,560,562.200012,1468478
11/16/2011,563,566.400024,552.599976,558.625,1871602
11/17/2011,557.5,561.75,553.799988,557.575012,1391988
11/18/2011,552.875,554.900024,538.150024,543.299988,2789442
11/21/2011,542.5,544.150024,530.049988,533.599976,2871704
11/22/2011,534.450012,547.5,528.5,540.924988,3723582
11/23/2011,540.974976,540.974976,520.5,531.150024,2355750
11/24/2011,531,548.200012,522.5,545.900024,3766844
11/25/2011,542.5,543.950012,528.549988,531.950012,2140604
11/28/2011,538.974976,548,537,544.25,1504486
11/29/2011,546.5,552.950012,543.099976,546.650024,2554696
11/30/2011,540.575012,561.474976,540.575012,557.775024,3481698
12/1/2011,570,574.275024,563.099976,567.400024,2481448
12/2/2011,567.424988,592.5,564.799988,589,3968866
12/5/2011,586.25,591.950012,581.275024,590.474976,1530476
12/7/2011,590,596.450012,586.799988,589.775024,2637422
12/8/2011,585,594.5,583.575012,588.799988,3326444
12/9/2011,580.5,591.400024,580.5,586.200012,2763230
12/12/2011,588,595,577.549988,590.174988,3172170
12/13/2011,587.5,598.450012,583.325012,589.349976,3274558
12/14/2011,590.25,594.5,585,591.224976,3346176
12/15/2011,589.849976,594.950012,577.299988,591.25,3669372
12/16/2011,588.275024,591.275024,566.150024,573.150024,3550896
12/19/2011,569.5,578.700012,557.200012,571.825012,3667724
12/20/2011,572.674988,575.549988,564.125,566.674988,1809396
12/21/2011,575,583,561.224976,579.349976,3116976
12/22/2011,576,581.924988,567.125,575.849976,2086268
12/23/2011,575.5,581,569.549988,578.575012,1578590
12/26/2011,578.575012,595.099976,576.75,594.200012,2229352
12/27/2011,592.700012,595,585,589.724976,983902
12/28/2011,589.349976,591.775024,582.950012,584.599976,1197910
12/29/2011,581.75,589.049988,579.75,582.849976,1585728
12/30/2011,589,591.25,578.25,580.325012,1545410
1/2/2012,580.5,592.974976,576.5,589.299988,2248542
1/3/2012,591.625,604.950012,590,598.799988,2708884
1/4/2012,602.450012,602.5,584.650024,586.5,2386770
1/5/2012,586.400024,592.5,583.674988,586,2547312
1/6/2012,583,594.174988,578.400024,584.700012,2119728
1/9/2012,585.5,589.849976,582.625,585.674988,1509028
1/10/2012,587.5,592.75,579.25,582.700012,3591790
1/11/2012,585.700012,587.5,566.575012,568.5,5675380
1/12/2012,550.5,557.5,534.325012,544.75,9528684
1/13/2012,548.575012,551.674988,536.5,542.875,4019828
1/16/2012,542,557,539.450012,554.700012,3047202
1/17/2012,559.950012,562.349976,547,551.974976,3704218
1/18/2012,540,548.150024,522.650024,538.075012,11665532
1/19/2012,543.5,544.450012,532.700012,537.775024,4163292
1/20/2012,539.974976,545.474976,536.5,539.75,2572694
1/23/2012,543,545.724976,537.075012,538.849976,2130496
1/24/2012,544,547.5,539,544.349976,2641310
1/25/2012,547.450012,554.974976,545.525024,549,5845238
1/27/2012,552.5,560.275024,550.049988,554.375,5209718
1/30/2012,551.25,559.474976,550.375,555.875,2595558
1/31/2012,556.5,567.950012,556.5,566.200012,3538120
2/1/2012,564.700012,567.5,554.125,564.349976,2288804
2/2/2012,568,576.325012,565.150024,574,3386140
2/3/2012,572.5,588,570.5,585.775024,2777558
2/6/2012,591.849976,600.025024,586.674988,596.924988,3427196
2/7/2012,604.849976,604.849976,595.950012,599,3407656
2/8/2012,608.200012,613.424988,605.5,609.825012,3627184
2/9/2012,605.549988,616,594,614.299988,3038062
2/10/2012,614,619,606,616.700012,2324302
2/13/2012,611.099976,618.974976,607,612.849976,1631770
2/14/2012,612.5,614.775024,607.5,610,1826646
2/15/2012,613.575012,624.400024,609.75,620.799988,2167166
2/16/2012,619,621,609,612.674988,1886660
2/17/2012,617.424988,627,610.5,614.375,4096568
2/21/2012,611.775024,620,602.375,618.525024,2489504
2/22/2012,617.5,633.424988,614.5,626.174988,3141826
2/23/2012,624.525024,637.450012,622,629.900024,4086880
2/24/2012,629.5,640.424988,628.625,635,2346400
2/27/2012,639.5,639.974976,622.799988,626.025024,1861370
2/28/2012,627.625,630.200012,609.549988,613.275024,3973490
2/29/2012,620,620,606.125,610.974976,3060216
3/1/2012,611.5,613.474976,605.025024,609.799988,1568594
3/2/2012,613,613.5,603.5,608.625,2309232
3/5/2012,607,611.224976,600.5,603.650024,1540878
3/6/2012,601.5,610.650024,594.5,601,1717722
3/7/2012,597.5,603,593.275024,596.424988,1945666
3/9/2012,613.5,613.5,601.474976,604.275024,2225758
3/12/2012,607.950012,609.424988,591.599976,594.525024,2240278
3/13/2012,595,607.474976,595,598.5,2492464
3/14/2012,605.049988,607,575.5,577.275024,8065314
3/15/2012,579.5,585.474976,572.5,581.849976,4284236
3/16/2012,584.974976,590,579,584.775024,2054724
3/19/2012,584.775024,584.775024,555.900024,561,5132864
3/20/2012,564.5,572.5,560,567.424988,3683204
3/21/2012,568.474976,589.900024,568.275024,587.875,4553242
3/22/2012,587.349976,594.849976,580,583.875,3421694
3/23/2012,587.5,595.950012,582.400024,592.325012,3158436
3/26/2012,588.5,592.5,577,580.799988,3053384
3/27/2012,586.5,589.825012,575.974976,587.375,1588246
3/28/2012,587,587.325012,577.224976,582.549988,2051096
3/29/2012,575.5,582,566.200012,570.599976,2681214
3/30/2012,572.75,587.875,572.75,584.400024,2543342
4/2/2012,585,599.5,585,597.125,2326988
4/3/2012,600.099976,603.674988,587.650024,589,2269154
4/4/2012,584.5,594.900024,583.5,589.224976,2165054
4/9/2012,585,594,579.125,582.049988,1576628
4/10/2012,583.150024,587.825012,576.125,578.099976,1532992
4/11/2012,574.849976,577.5,567.599976,569.049988,1781586
4/12/2012,570.125,574,564.549988,565.825012,2114686
4/13/2012,545.674988,552.349976,530.625,534.174988,8994680
4/16/2012,532.625,537.150024,526.650024,534.875,5016110
4/17/2012,542.5,547.474976,536.900024,545.424988,2473664
4/18/2012,550,557.349976,546.924988,548.775024,2882264
4/19/2012,550.450012,553.400024,545.549988,551.474976,1767416
4/20/2012,546.625,553.974976,538.700012,544.224976,2450024
4/23/2012,546.974976,551.200012,523.825012,532.125,2843868
4/24/2012,561,602.5,558.650024,597.099976,18113782
4/25/2012,594.5,595,583.75,585.525024,5417898
4/26/2012,585,600.950012,582.25,597.325012,5476292
4/27/2012,595,606,595,602,3711146
4/30/2012,602,625,602,623.299988,4604822
5/2/2012,621.049988,637.200012,621.049988,633.625,3981448
5/3/2012,631.349976,642.049988,629.275024,639.75,3358922
5/4/2012,640,647.625,631.525024,638.400024,3571718
5/7/2012,630,639.25,624.200012,636.625,2627762
5/8/2012,612.5,617.349976,597.825012,600.349976,9631578
5/9/2012,597.5,617.299988,597.049988,612.775024,9271544
5/10/2012,612.775024,620.900024,612.5,616.275024,2992620
5/11/2012,612,618.450012,610.599976,615.375,2745190
5/14/2012,613.650024,617,610,612.974976,2573752
5/15/2012,612,616.5,609.900024,613.150024,1875510
5/16/2012,610,620.950012,603.375,611.700012,4567936
5/17/2012,611,617.5,599.525024,611,4137524
5/18/2012,602.400024,612.450012,601.325012,605.325012,2656670
5/21/2012,605.5,612.5,602.025024,604.599976,2227088
5/22/2012,610.5,620,606.5,612.025024,2360916
5/23/2012,616.5,617.775024,607.049988,612.575012,2162806
5/24/2012,612.5,614.474976,603.549988,610.724976,1205674
5/25/2012,606.049988,612.5,604.549988,610.400024,915046
5/28/2012,612,615,607.525024,612.349976,790194
5/29/2012,614,624,609.200012,620.174988,1575032
5/30/2012,615.625,628.5,615.625,620.275024,1581514
5/31/2012,610.5,627.950012,610.5,622.674988,4411602
6/1/2012,620,622.5,609.25,612.299988,1479528
6/4/2012,605,608,598.099976,606.625,1204430
6/5/2012,607,615.450012,607,613.25,2063398
6/6/2012,615,631.875,614.549988,625.575012,3291908
6/7/2012,623.5,624.950012,615.775024,620.099976,2149728
6/8/2012,615.599976,621.299988,612.075012,615.450012,2400244
6/11/2012,616.5,623.025024,613.549988,616.775024,1545048
6/12/2012,610.549988,626.5,610.549988,624.049988,1092142
6/13/2012,624.5,630,621.299988,625.200012,1450858
6/14/2012,624.5,630.75,622.5,627,1471124
6/15/2012,627.025024,640,624.5,636.224976,1986040
6/18/2012,638,643.174988,625,628.575012,1495388
6/19/2012,628.450012,639.625,627.549988,636.974976,1769058
6/20/2012,637,637,621.650024,626.400024,1753740
6/21/2012,622.525024,626,604.5,612.025024,4155980
6/22/2012,607.125,619.950012,607.125,616.724976,1919560
6/25/2012,618.5,619.25,605.5,608.375,1588758
6/26/2012,608.75,618.5,608.525024,617.549988,1109714
6/27/2012,618.125,629.400024,618.125,623.349976,2305862
