Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,ADX,sma18,upper bb,lower bb,CMF,ema2,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA3,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stsd,stck,b%,Dx
7/5/2012,1215.550049,1250,1213.5,1240.300049,1278118,23072794.57,1229.837525,90,0,32.8663406,34.15622922,12.08005043,22.09159392,1131.127781,1251.589543,1063.030452,0.060378375,1229.997065,10.92033857,-9.46999647,20.39033504,88.82048172,50493917,0.947584828,1815.0025,0.015681959,1.015681959,49.68968368,1231.75,68.15455426,138.200073,139,136.699951,137.550049,1225.80837,1250,1074.5,1112.730571,1221.150024,1224.5,1197.25,100,86.51639716,94.83770635,0.940127552,47.74644275
7/6/2012,1240.349976,1242,1211.5,1215.5,611047,22622022.19,1227.337494,80,10,32.69731627,31.88045268,17.33727189,23.18290257,1135.069444,1260.896529,1076.403471,0.032071158,1220.284031,14.32715554,-4.710566069,19.03772161,83.23817774,49882870,1.238459029,-2580.0049,-0.019995201,0.980004799,48.61818972,1226.75,80.91926014,101.599976,104.900024,108.099976,133.75,1224.708354,1250,1105.050049,1111.677495,1240.300049,1250,1213.5,43.5722247,46.00053884,81.63917212,0.753939094,29.54866547
7/9/2012,1212,1213,1183.75,1187.75,403988,22328526.64,1199.125,70,0,32.4510794,33.30567857,16.2210528,24.52423479,1139.513889,1261.11243,1090.957565,0.041103629,1198.48623,14.64980922,-0.838491012,15.48830023,83.15290605,49478882,1.263986608,-2875,-0.022830111,0.977169889,44.83974377,1198.375,84.19072513,74.550049,78.699951,92.050049,97,1205.758342,1250,1105.050049,1113.945916,1215.5,1242,1211.5,0,8.62828159,66.87068012,0.56884906,34.49576683
7/10/2012,1193,1228.800049,1181,1220.550049,794615,22848850.13,1205.837525,60,0,33.54743437,29.91599405,14.57015559,25.53411826,1147.316671,1264.168627,1109.371387,0.050608388,1213.268989,17.37504787,2.804216765,14.57083111,88.43546805,50273497,1.493569691,3180.0049,0.02761528,1.02761528,40.79265454,1204.900025,84.59544534,98.850098,72,104.800049,72,1208.775025,1250,1109,1108.306321,1187.75,1213,1183.75,54.17014444,44.80377813,84.32679764,0.718221214,34.49576683
7/11/2012,1214,1218,1200.050049,1203.400024,407383,22593525.8,1208.862518,50,0,32.43332841,28.73336879,16.39470936,26.84976589,1152.683336,1259.286952,1130.593077,0.10229605,1206.656782,17.97490903,5.838355217,12.13655381,84.31602031,49866114,1.541416995,-1815.0025,-0.014051062,0.985948938,33.913814,1209.025025,81.96441904,82.550048,89.700073,86,87.050049,1206.508362,1250,1110.349976,1108.808303,1220.550049,1228.800049,1181,65.66566648,64.80126516,73.44730712,0.565737467,27.34142453
7/12/2012,1199.800049,1216,1189.150024,1195.599976,559552,22302807.08,1200.137512,40,0,32.03451753,27.01314787,18.42333018,28.07143397,1158.449999,1243.905575,1160.924454,0.128427143,1199.248722,17.63635889,8.197955951,9.438402935,78.67759982,49306562,1.509714224,-880.0048,-0.006481675,0.993518325,21.86744535,1202.575012,73.98015638,25.849976,49.150024,40,59.800049,1202.358338,1250,1140,1115.751785,1203.400024,1218,1200.050049,0,34.60939907,62.46978793,0.41787242,18.90511338
7/13/2012,1200.25,1207.900024,1175.650024,1183.949951,592804,22015133.62,1191.9375,30,0,32.04990913,26.19705168,17.0991624,29.50122522,1163.616665,1241.557459,1166.11256,0.072606679,1188.998545,16.25155123,9.808675007,6.442876224,72.49938217,48713758,1.389859024,-1265.0025,-0.009744083,0.990255917,19.88147667,1191.775024,64.70060093,5.449951,20.650024,3.099975,20.25,1191.074972,1250,1155,1117.659095,1195.599976,1216,1189.150024,0,21.4633575,54.43251374,0.236429383,21.01312893
7/16/2012,1190,1212.949951,1178.400024,1203.300049,599666,22279822.46,1196.162506,20,0,32.22848184,24.81162823,15.78981742,30.90059629,1170.666667,1240.104819,1172.52521,0.116165947,1198.580553,16.53422733,11.15378547,5.380441859,75.92946959,49313424,1.411161213,1835.0098,0.016343679,1.016343679,17.80879076,1195.674988,61.95250984,11.650025,-7.049927,11.75,2,1195.566671,1250,1175.650024,1122.837947,1183.949951,1207.900024,1175.650024,62.4194233,47.34937107,66.87946738,0.45538646,22.2204177
7/17/2012,1210.5,1215.75,1190.599976,1196.199951,273112,22128334.23,1203.262482,10,70,31.7228777,26.39000007,14.89565811,32.39178953,1176.630554,1239.873238,1173.666777,0.105138141,1196.98555,16.01606556,12.12624149,3.889824072,75.41858074,49040312,1.364937314,-810.0098,-0.005900522,0.994099478,17.44693425,1203.174988,59.56338489,-24.950073,-6.650024,-8.75,13.25,1196.524984,1250,1175.650024,1128.652553,1203.300049,1212.949951,1178.400024,73.15672821,60.89301473,61.4750879,0.340347056,27.84100451
7/18/2012,1197.349976,1229,1186.800049,1226.599976,508727,22579195.91,1209.9375,0,60,32.47124008,23.94023506,30.40698629,31.35753468,1183.547221,1241.508758,1173.121247,0.164525163,1216.827215,17.87029199,13.27505159,4.595240404,75.49370185,49549039,1.51814122,2940.0025,0.025413832,1.025413832,18.02169129,1207.900025,56.56926652,-13.700073,-26.699951,-21,-18.200073,1212.583313,1250,1175.650024,1138.917996,1196.199951,1215.75,1190.599976,81.06646744,70.98493188,78.72725091,0.78199555,11.89895467
7/19/2012,1175,1175,1110,1117.300049,8345304,16108388.16,1144.325012,0,90,34.79472293,20.74575377,29.48021581,30.04119012,1183.736111,1253.066052,1136.963953,-0.210897625,1150.144014,10.40442576,12.70092643,-2.296500662,38.84548199,41203735,0.887046191,-11029.9927,-0.089108046,0.910891954,30.59558932,1142.5,43.15132259,-98.199951,-101.5,-67,-65.349976,1166.883342,1242,1110,1148.417349,1226.599976,1229,1186.800049,21.76094162,50.22361385,5.214320714,-0.169367347,17.39033037
7/20/2012,1095.25,1151.699951,1094.75,1147.5,4553438,19990211.3,1122.299988,70,90,36.37723922,18.42587761,30.19906847,29.21212515,1185.641669,1250.826347,1125.603658,-0.04476275,1148.372525,6.809408118,11.52262276,-4.713214646,27.24611806,45757173,0.58142952,2919.9951,0.027029401,1.027029401,32.99907594,1123.224976,27.71410773,-40.25,-89,-61.300049,-116.75,1150.616679,1229,1094.75,1156.84913,1117.300049,1175,1110,21.64872933,35.93329109,33.97745572,0.174859222,24.21224456
7/23/2012,1106,1107,1074.300049,1079.949951,4040249,17346111.85,1091.8125,60,90,36.11457578,19.60758233,28.24594322,27.45067852,1183.322225,1267.677939,1087.192056,-0.116939345,1102.5294,-1.507956036,8.916507004,-10.42446304,19.842784,41716924,-0.129464357,-6855.0049,-0.058867145,0.941132855,47.56220629,1090.650025,6.222350779,-140.600098,-106.699951,-121.800049,-87,1108.69165,1229,1074.300049,1163.92851,1147.5,1151.699951,1094.75,30.89509054,36.51585573,3.215653714,-0.040125604,18.05167079
7/24/2012,1086,1119,1085.25,1106.900024,2373402,18017700.09,1099.287506,50,80,35.94567751,18.29259032,26.35161535,25.22947158,1182.547228,1260.270023,1071.869967,-0.087610111,1105.457718,-5.910993022,5.951006999,-11.86200002,23.58585992,44090326,-0.509254546,2595.0073,0.024954928,1.024954928,49.64777407,1102.125,-14.16558763,-96.5,-114.800049,-99,-128,1104.683329,1229,1074.300049,1172.468112,1079.949951,1107,1074.300049,28.51855895,40.11514851,18.55434496,0.18593443,18.05167079
7/25/2012,1095,1107.800049,1085.949951,1102.949951,1202467,18686340.39,1097.924988,40,70,34.9388504,21.11445479,25.17448655,22.44551581,1178.836114,1253.525143,1058.524833,-0.076265354,1103.777514,-9.645534172,2.831698765,-12.47723294,18.29358119,42887859,-0.833904523,-495.0073,-0.003568591,0.996431409,51.38709352,1096.875,-35.44044547,-92.650025,-103.200073,-108.199951,-104.800049,1100.433309,1229,1074.300049,1180.856431,1106.900024,1119,1085.25,87.21665263,62.68748602,17.08402527,0.227820756,8.771062039
7/26/2012,1110,1125.599976,1098.599976,1108.550049,2109342,18131672.98,1110.6875,30,60,34.37178966,19.92974097,23.76196785,20.96140128,1174.950005,1244.676292,1049.963698,-0.088861388,1106.975113,-12.048403,-0.144321589,-11.90408141,25.07063592,44997201,-1.044686878,460.0098,0.005077382,1.005077382,51.31127402,1112.099976,-41.16824333,-75.399902,-77.050048,-82.300048,-90.25,1106.408346,1229,1074.300049,1192.225424,1102.949951,1107.800049,1085.949951,58.63871966,54.72162472,22.13963209,0.300886295,8.771062039
7/27/2012,1124.75,1124.949951,1106.050049,1112.949951,884839,17892901.07,1117.174988,20,50,33.26665483,19.12097282,27.82202578,19.8213721,1170.577779,1236.201385,1044.238606,-0.124304829,1110.978254,-13.46937042,-2.809331356,-10.66003907,27.86544929,45882040,-1.17076287,339.9902,0.00396906,1.00396906,50.58663397,1115.5,-42.50147337,-90.350098,-72.349975,-88,-65.25,1109.81665,1229,1074.300049,1195.610036,1108.550049,1125.599976,1098.599976,100,55.07350287,24.98378425,0.357940981,18.53535823
7/30/2012,1085.099976,1124.5,1082.650024,1119.900024,1353345,18948737.92,1103.037506,10,40,33.8797492,20.1957517,25.3672279,18.16811527,1164.952779,1218.527138,1045.232847,-0.08947128,1116.95584,-13.89521094,-5.026507272,-8.868703665,24.31452765,47235385,-1.21002835,595.0073,0.006244731,1.006244731,45.66705528,1103.575012,-39.19588762,-76.299927,-107.949952,-91.25,-125.400024,1115.691671,1229,1074.300049,1198.355226,1112.949951,1124.949951,1106.050049,100,70.60483663,29.47639912,0.430869225,11.35017121
7/31/2012,1115,1137.599976,1112.75,1134.849976,708501,19500427.68,1125.049988,0,30,33.2347654,20.49264059,24.01241809,16.78006447,1159.094442,1201.282274,1050.207716,-0.066953925,1128.944911,-12.88994199,-6.599194215,-6.290747774,26.6063323,47943886,-1.123410757,1394.9952,0.013349363,1.013349363,39.81164158,1125.174988,-34.64250731,-91.75,-74.050049,-91.400024,-82.349976,1126.216655,1229,1074.300049,1199.776512,1119.900024,1124.5,1082.650024,100,91.52853187,39.1402367,0.560268129,7.908713311
8/1/2012,1134,1144,1118.5,1125.599976,704104,19188411.64,1130.524994,0,20,32.68228215,19.35055752,23.22055902,16.07903309,1154.099996,1150.704345,1080.585645,-0.101708447,1126.703805,-12.6999325,-7.819341872,-4.880590624,29.00782986,47239782,-1.10832426,-1025,-0.008150857,0.991849143,18.47790004,1131.25,-28.70941801,8.299927,8.5,-31,-41,1127.733317,1175,1074.300049,1195.608166,1134.849976,1137.599976,1112.75,61.77678369,68.05768462,33.16092001,0.641973266,9.090674179
8/2/2012,1129.800049,1134,1116,1125.349976,429857,19205127.16,1126.287506,80,10,31.63354771,18.56407323,23.86868387,15.47103932,1150.633328,1151.990739,1080.909237,-0.122955847,1125.796739,-12.4363807,-8.742749637,-3.693631063,29.21148387,46809925,-1.086686149,-125,-0.000222104,0.999777896,18.7316204,1125,-27.05147131,-22.150024,21.25,-17.699951,34.550049,1127.016643,1151.699951,1074.300049,1185.949442,1125.599976,1144,1118.5,0,37.25634731,32.99931685,0.625208219,12.50121604
8/3/2012,1119.800049,1124.849976,1108.949951,1120.849976,297511,19352947.32,1118.612488,70,0,30.50972466,21.65403222,22.98017871,14.09609116,1145.094435,1143.056792,1084.513179,-0.104972489,1122.482408,-12.45746101,-9.485691911,-2.971769096,27.26576354,46512414,-1.090100491,-550,-0.003998756,0.996001244,15.4275968,1116.899964,-27.10750767,40.900025,34.649902,17.849976,13.800049,1123.141643,1144,1074.300049,1179.381713,1125.349976,1134,1116,0,40.44888416,30.09046008,0.6206791,2.971143567
8/6/2012,1134,1141,1125,1137.650024,425446,19600239.09,1134.412506,90,10,29.47331576,22.74104595,22.08909942,12.21132365,1141.441657,1141.771179,1097.338806,-0.087547072,1132.644711,-10.99931781,-9.788417091,-1.210900719,27.62541344,46937860,-0.96280706,1580.0048,0.014988668,1.014988668,11.70895839,1133,-22.48574573,30.75,39.75,22,48,1130,1144,1082.650024,1178.455291,1120.849976,1124.849976,1108.949951,78.87328705,68.52633483,40.95022305,0.907248816,1.454259252
8/7/2012,1139.949951,1148.949951,1130,1146.949951,556437,20039222.06,1141.462463,90,0,28.72164685,22.24133126,21.04810422,11.55828354,1138.738878,1149.357917,1097.762054,-0.090851541,1142.229222,-8.987168616,-9.628167396,0.64099878,27.66649192,47494297,-0.786458707,829.9927,0.008174682,1.008174682,13.59670385,1139.474976,-21.29339385,44,44.050049,41.149902,44.949951,1139.49998,1148.949951,1082.650024,1170.095889,1137.650024,1141,1125,100,90.5984625,72.14492289,0.953330249,2.756393167
8/8/2012,1140.599976,1151.25,1136,1140.099976,568514,19776399.05,1141.987488,90,20,27.75938636,25.16394552,20.222171,11.09385248,1136.302768,1150.723813,1103.826162,-0.09062185,1140.802627,-7.850197407,-9.272573398,1.422375991,41.39612691,46925783,-0.687074483,-784.9975,-0.00597234,0.99402766,12.35861614,1143.625,-20.74707067,31.549927,37.400024,25.650024,30.599976,1141.974976,1151.25,1082.650024,1163.823794,1146.949951,1148.949951,1130,57.58503674,69.58927552,85.01293322,0.773467601,10.88829558
8/9/2012,1142,1166,1137,1144.800049,895054,19362825.4,1147.450012,90,10,27.84800162,25.81863004,18.71797751,10.50322122,1133.052768,1152.806304,1108.993672,-0.093564081,1143.4809,-6.492988754,-8.71665647,2.223667715,56.28555883,47820837,-0.568209036,370.0073,0.00412251,1.00412251,11.54564235,1151.5,-17.1411876,31.850098,30.949951,41.050049,17.25,1143.591675,1166,1082.650024,1158.095899,1140.099976,1151.25,1136,40.69310361,38.43139775,76.88117521,0.817261492,15.94340684
8/10/2012,1144,1175.849976,1140.650024,1165.800049,638608,19636775.87,1156.575012,90,0,28.37314093,28.35167923,17.0592863,10.99003802,1131.363885,1163.138394,1109.231602,-0.075580386,1158.43473,-3.671938932,-7.707712962,4.03577403,75.28122628,48459445,-0.320881824,2000,0.018343815,1.018343815,14.20568693,1158.25,-9.988827356,45.900025,58,51.349976,58.900024,1154.516704,1175.849976,1082.650024,1154.522224,1144.800049,1166,1137,100,51.73247136,89.21681097,1.049375141,24.86710598
8/13/2012,1179.300049,1195,1177.199951,1184.949951,838204,19528466.6,1184.112488,90,30,27.61792008,27.04646746,20.72238146,10.64627105,1129.049995,1180.138007,1105.241974,-0.086775874,1176.199928,0.128648471,-6.140440675,6.269089147,72.2123204,49297649,0.01121441,1814.9902,0.016426403,1.016426403,19.73683773,1186.099976,-1.518831535,50.099975,64.449951,57.400024,64.300049,1171.875,1195,1108.949951,1146.237101,1165.800049,1175.849976,1140.650024,100,77.82004369,91.05469413,1.064248316,13.23893322
8/14/2012,1184,1191,1160,1184.900024,418219,19782096.83,1179.975006,80,20,27.85949722,26.69152184,19.075357,11.20842485,1132.805549,1192.307125,1103.082866,-0.073661598,1182.028992,3.127667845,-4.286818971,7.414486816,77.0897259,48879430,0.272015564,-104.9927,-4.21E-05,0.999957866,23.51265676,1175.5,3.950879247,59.300048,41.5,47,50,1181.733337,1195,1108.949951,1138.224723,1184.949951,1195,1177.199951,99.73996123,76.32578352,91.01025531,0.916983332,16.64121529
8/16/2012,1191.800049,1198,1170,1172.599976,396861,19458937.91,1183.100006,70,10,27.86953313,24.77605941,17.70645305,11.77057865,1134.199992,1196.607091,1108.1829,-0.098307728,1175.711551,4.481548307,-2.533145516,7.014693823,72.95580143,48482569,0.389223563,-1330.0048,-0.010380663,0.989619337,23.30182026,1184,10.17808478,47.25,54,64,62,1178.758321,1198,1108.949951,1119.517534,1184.900024,1191,1160,0,52.15037865,77.9800353,0.728500602,16.64121529
8/17/2012,1190,1194.800049,1171.150024,1177.550049,1988327,18546748.67,1183.375031,60,0,27.56813969,23.82786515,16.62145819,11.71918807,1139.62222,1200.115037,1115.114968,0.09606378,1176.943345,5.900740395,-0.846368333,6.747108729,76.0903875,50470896,0.51166752,395.0073,0.004221451,1.004221451,22.399485,1182.975037,15.73853218,56.700073,62.200073,69.950073,70.199951,1177.125021,1198,1108.949951,1121.054459,1172.599976,1198,1170,28.69587408,30.06114615,82.27138686,0.734529768,17.81589002
8/21/2012,1190,1197,1176.099976,1187.900024,1186236,18699998.38,1187.75,90,0,27.09184571,24.88774402,15.70555562,12.52417303,1144.12222,1202.4334,1126.206614,-0.058604691,1184.28432,7.788651967,0.880635727,6.90801624,88.77176644,51657132,0.673954923,934.9975,0.008789414,1.008789414,20.08752187,1186.549988,21.20294262,50.25,51.099976,56,56,1181.900024,1198,1125,1114.826208,1177.550049,1194.800049,1171.150024,100,45.88071305,88.65809046,0.809340298,22.61996063
8/22/2012,1185,1206,1180.050049,1183.150024,700024,18167223.79,1188.550018,90,0,27.01028181,23.17983425,15.43435335,13.39202494,1148.577779,1203.90047,1133.839544,0.043967809,1183.524342,8.819265219,2.468361625,6.350903594,88.80380759,50957108,0.761865848,-575,-0.003998653,0.996001347,18.46267506,1193.025025,22.59677379,36.200073,50.050049,57.050049,45.050049,1183.800028,1206,1130,1122.495286,1187.900024,1197,1176.099976,68.54299428,44.18785115,76.45547196,0.703822837,20.05864007
8/23/2012,1186.25,1192.050049,1177,1181,304311,18024672.26,1184.075012,80,0,26.15597946,22.2271495,19.1693972,13.27029758,1152.602776,1204.638823,1139.911202,0.000419853,1181.833033,9.369360789,3.848561458,5.520799331,85.17263434,50652797,0.808242429,-315.0024,-0.001817203,0.998182797,17.05722592,1184.525025,25.17677796,40.900024,41,40.800049,45.650024,1182.866679,1206,1136,1125.725882,1183.150024,1206,1180.050049,0,18.68592019,74.24009544,0.634795434,7.386491229
8/24/2012,1181.199951,1193,1161,1190.300049,470889,18416100.18,1181.375,70,0,26.5734095,21.79366358,17.52053972,13.15372219,1156.900004,1203.033744,1151.556295,-0.017023403,1187.505934,10.44983697,5.16881656,5.281020409,84.62629335,51123686,0.899760785,830.0049,0.007874724,1.007874724,13.565499,1177,25.38707208,45.5,24,27,39.199951,1186.008362,1206,1137,1130.547092,1181,1192.050049,1177,81.22261753,52.67787829,83.82283042,0.752635468,10.86916049
8/27/2012,1194.949951,1198.5,1164.050049,1167.800049,355903,18137679.8,1181.325012,60,0,27.13601961,19.81740089,18.05073425,13.27473422,1159.561117,1195.564193,1163.625846,0.000425377,1174.302991,9.394230102,6.013899269,3.380330833,83.98782878,50767783,0.808558207,-2350,-0.018902797,0.981097203,8.416493238,1181.275025,26.38456896,2,23.400025,22.650024,50.949951,1177.500041,1206,1140.650024,1135.140026,1190.300049,1193,1161,29.24539204,54.84805856,52.83956667,0.130695641,4.665311977
8/28/2012,1165.199951,1183.300049,1156,1164.449951,432474,17972925.77,1167.237488,50,90,27.14773599,18.3939304,17.21460578,13.40742395,1161.20556,1195.909032,1163.010987,0.005854541,1167.701454,8.193125617,6.449744538,1.743381079,79.6039681,50335309,0.705069088,-435.0098,-0.002868726,0.997131274,8.669395968,1169.650025,23.84942848,-20.5,-21.199951,-11.699951,-14.100098,1169.875,1206,1156,1139.783951,1167.800049,1198.5,1164.050049,0,19.00785082,45.32888289,0.043740096,3.311915482
8/29/2012,1167.25,1173,1154.25,1167.800049,630103,18253534.93,1165.575012,40,90,26.54789771,17.46599522,22.03669473,14.03701038,1163.550008,1195.098165,1160.391874,-0.053701945,1167.767513,7.425632543,6.644922139,0.780710404,73.41632217,50965412,0.638799591,235.0098,0.002876979,1.002876979,9.145910758,1163.625,19.18339489,-17.099975,-5.75,-18,-16.75,1166.68335,1206,1154.25,1144.018228,1164.449951,1183.300049,1156,50,33.26302269,45.42864143,0.213453378,11.57060322
8/30/2012,1160.050049,1164,1133.099976,1143.599976,896906,17966176.23,1150.1875,30,90,26.85876387,16.03071038,21.05022024,14.22617741,1164.563897,1199.668419,1147.561611,-0.116815354,1151.575263,4.804954286,6.276928568,-1.471974283,65.63067025,50068506,0.413821746,-2520.0073,-0.020722788,0.979277212,13.73134962,1148.549988,13.76706514,-29,-36.900024,-34,-31.75,1155.141663,1206,1133.099976,1145.41862,1167.800049,1173,1154.25,12.15998986,36.47979069,14.40328744,-0.076029117,13.536634
8/31/2012,1138.400024,1148.5,1130,1143.300049,392594,18138070.82,1140.050018,20,90,26.26170931,21.0854264,19.99102177,13.27767062,1165.811123,1202.491109,1138.878935,-0.081914028,1146.03087,2.658861944,5.553315243,-2.8944533,59.91977591,49675912,0.22923798,-129.9927,-0.000262266,0.999737734,16.76327975,1139.25,8.079565488,-34.25,-41.150024,-46.300049,-51.599976,1147.483358,1206,1130,1148.868177,1143.599976,1164,1133.099976,0,32.71678241,17.50006447,0.069501068,2.664311745
9/3/2012,1130.199951,1170.050049,1130.199951,1162.5,445403,18414700.61,1148.237488,10,80,27.2323085,21.22900268,17.90147598,12.10885375,1167.191678,1200.968591,1137.391444,-0.061569175,1157.065187,2.470453977,4.93674299,-2.466289013,59.10021849,50121315,0.212960284,1819.9951,0.016793449,1.016793449,16.75404934,1150.125,3.074561294,-25.400024,-45.900025,-26.949951,-59.800049,1152.950012,1206,1130,1152.898542,1143.300049,1148.5,1130,98.4619032,60.13312809,42.76315789,0.394930531,8.503669818
9/4/2012,1162.5,1179,1147.5,1174.650024,417884,18717169.66,1165.912506,0,70,27.53714361,19.49442713,16.43878539,11.77062065,1168.730571,1197.440213,1138.269821,-0.049062987,1168.847028,3.267579632,4.602910319,-1.335330686,57.14776635,50539199,0.281426952,1115.0024,0.010451634,1.010451634,15.59276752,1163.25,2.748232497,-8.5,-32.550049,-27,-22.5,1165.37502,1206,1130,1159.060141,1162.5,1170.050049,1130.199951,100,86.11729436,58.75003158,0.614837956,8.503669818
9/5/2012,1170,1179,1162.050049,1174.5,421800,18915004.41,1171.387512,0,60,26.78091556,23.14726932,15.6956213,11.95225326,1170.641683,1195.210191,1138.769839,-0.052894469,1172.634519,3.851395957,4.452607446,-0.601211489,61.80141327,50117399,0.331441073,-115.0024,-0.000127718,0.999872282,14.87333879,1170.525025,5.088530441,-6.5,-14.949951,-13.050049,-16.25,1172.550008,1198.5,1130,1162.952191,1174.650024,1179,1147.5,98.78029744,88.40020471,58.55263158,0.633060567,19.18407181
9/6/2012,1170,1196,1170,1183.449951,767955,18941584.58,1179.862488,0,50,26.72513588,24.74600768,14.60492484,12.60437239,1172.7889,1195.975194,1138.494826,-0.08336739,1179.880858,4.988459184,4.559777794,0.42868139,63.32392637,50885354,0.428740162,794.9951,0.007620222,1.007620222,15.147407,1183,12.7108865,-6.850098,9,3,-11.199951,1178.99998,1198.5,1130,1165.473787,1174.5,1179,1162.050049,98.35138009,74.37398069,70.32888289,0.782095291,25.77088315
9/7/2012,1196,1208,1191.300049,1205,1285056,19764942.45,1200.075012,90,40,26.00905125,27.11260931,13.93509888,13.6248741,1174.966675,1202.983774,1134.426236,-0.000825236,1196.710683,7.558932763,5.159608788,2.399323976,60.44210946,52170410,0.64804575,2055.0049,0.018209514,1.018209514,18.06649768,1199.650025,23.11000833,37.199951,27.25,9.5,1.050049,1192.733317,1208,1130,1170.285166,1183.449951,1196,1170,100,77.56946941,96.15384615,1.029409252,32.10291394
9/10/2012,1212,1220.75,1197.599976,1206.099976,474322,19638934.3,1209.112488,90,30,25.80483502,25.37523403,14.67528305,13.91745812,1176.141676,1213.46646,1131.603535,0.020510124,1203.001509,9.599521414,6.047591313,3.551930101,56.93015566,52644732,0.821035241,9.9976,0.000912843,1.000912843,21.57277483,1209.174988,32.39206439,41.650025,41.599976,37.449951,46.800049,1201.958313,1220.75,1130,1175.743212,1205,1208,1191.300049,100,71.17988391,83.85672287,0.910014406,26.71613692
9/11/2012,1198.5,1220.949951,1191.699951,1213.849976,498747,19895555.41,1206.24997,80,20,26.05091823,24.51916139,13.49832418,14.55533126,1177.750007,1224.744376,1130.205624,0.019424659,1210.269982,11.73181177,7.184435404,4.547376363,55.85080857,53143479,1.000732086,675,0.00642567,1.00642567,24.91314855,1206.324951,37.60485086,46.049927,37.449951,47.949951,31.25,1209.791647,1220.949951,1130,1178.331984,1206.099976,1220.75,1197.599976,100,62.99054293,92.1935362,0.8847626,28.98886405
9/12/2012,1216,1225.25,1212.300049,1220.199951,482824,20001808.89,1218.4375,90,10,25.11513486,23.61611474,15.36174884,15.54037195,1180.39445,1235.793146,1129.636835,0.036504065,1216.923061,13.80220127,8.507988577,5.294212691,60.75319836,53626303,1.173981685,534.9975,0.005231268,1.005231268,27.9746443,1218.775025,43.82396779,76.599975,79.200073,61.25,55.949951,1215.733297,1225.25,1130,1177.372507,1213.849976,1220.949951,1191.699951,100,80.33714809,94.69811129,0.853110995,21.17706087
9/13/2012,1222.300049,1229.849976,1204,1210.599976,347562,19831724.88,1216.6875,80,0,25.16762351,32.65417594,14.2347316,17.56994331,1182.230557,1237.755096,1141.074884,0.003848275,1212.686594,14.52592306,9.711575472,4.814347583,61.63206297,53278741,1.232975748,-1059.9975,-0.007867543,0.992132457,25.47747284,1216.924988,47.07808339,67.299927,74,81.349976,83.900025,1214.341634,1229.849976,1130,1176.055327,1220.199951,1225.25,1212.300049,39.81188029,55.23978037,80.72107699,0.71912432,39.2831595
9/14/2012,1226,1267.800049,1226,1261.099976,1197005,20644997.27,1245.225006,90,0,26.3556539,44.32163436,12.62214056,21.21299661,1186.297221,1255.844344,1146.545622,0.086596906,1245.12356,18.98550294,11.56636096,7.419141971,69.680536,54475746,1.603603128,4950,0.041714853,1.041714853,28.80274231,1246.900025,52.56337608,98.599976,95.800049,97.75,95.800049,1237.449972,1267.800049,1130.199951,1177.503517,1210.599976,1229.849976,1204,84.02665725,57.515086,95.13782974,1.048085026,55.66805826
9/17/2012,1281,1324.5,1275.050049,1279.300049,1338378,19536674.37,1289.962525,90,0,28.00524655,38.73160362,12.79006386,24.5729125,1191.638889,1278.312763,1147.437212,0.075877446,1268.021808,23.76745889,14.00658055,9.76087834,77.2541206,55814124,1.996252497,1720.0073,0.014431903,1.014431903,34.48873594,1299.775025,65.26352972,104.650025,127.550049,145.5,118.5,1261.783346,1324.5,1147.5,1178.618793,1261.099976,1267.800049,1226,100,71.80502556,76.76095064,1.007543698,50.35073791
9/18/2012,1289.900024,1292.599976,1268.150024,1275.949951,640871,19304699.63,1281.649994,80,0,27.75129694,36.29417352,16.39938283,26.44327244,1196.913886,1292.851646,1153.158315,0.048372187,1273.333664,27.03002891,16.61127022,10.41875869,76.68744907,55173253,2.258944037,-435.0098,-0.002618696,0.997381304,36.81242506,1280.375,74.87353987,101.449951,106.099975,113.599976,119.900024,1274.591655,1324.5,1162.050049,1177.762507,1279.300049,1324.5,1275.050049,84.45442498,33.97682989,75.03853522,0.879008575,37.75564239
9/20/2012,1251,1301.800049,1251,1282.900024,940325,19545333.73,1271.675018,70,0,29.39763637,35.58044804,14.37519324,28.50838205,1202.058329,1303.862176,1163.82779,0.108160756,1279.743125,29.88128105,19.26527239,10.61600867,75.56241232,56113578,2.484680616,595.0073,0.005446979,1.005446979,36.9023009,1276.400025,81.95074468,99.450073,81,105.800049,81,1279.983337,1324.5,1170,1177.846442,1275.949951,1292.599976,1268.150024,67.47531667,38.31859859,78.61183753,0.850307109,42.44816852
9/21/2012,1294,1317.300049,1287.150024,1311.75,800094,20050863.4,1302.550018,90,0,29.45137842,45.7115494,13.32403595,32.23671704,1210.055549,1321.879936,1171.47004,0.15306917,1301.187731,34.1294405,22.23810601,11.89133449,80.33777964,56913672,2.820009751,2784.9976,0.022488094,1.022488094,39.63648778,1302.225037,93.98207684,106.75,95.849975,109.300049,98,1296.166667,1324.5,1191.300049,1178.633654,1282.900024,1301.800049,1251,100,77.21207691,93.43798416,0.932651135,54.86100164
