0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-3.858425817,-0.045866658,1.076036857,-0.486147871,-1.192532772,-0.659145954,1.64462014,-0.936124175,-0.647383191,0.199683978,0.270860305,-1.003323187,-0.43586471,0.262565128,0.158908779,0.100545863,0.467339424,-0.168824489,0.309273622,-0.093523763,0.00602167,0.110400067,-0.019077575,0.011927236,-0.029805349,-0.062908669,-0.076754334,0.000761978,0.004921499,-0.008601093,0.007639325,0.003029397,-0.003979049,-0.000115949,0.003333143,0.000460352
-3.812610377,-0.501680268,1.410120078,-0.592853738,-0.968192018,-0.451849991,1.096811634,-0.359322581,-0.590840764,0.20386374,0.251520205,-1.251030904,-0.651967806,0.442273207,-0.113246109,0.140793361,0.557222287,-0.318790165,0.172817854,0.283873019,-0.19452006,0.126326437,0.01046007,-0.027004285,0.007481851,-0.12210497,-0.044949082,-0.000310326,0.002908507,-0.007261884,0.006212322,0.00015783,-1.10E-05,0.002413702,0.00312487,0.000322642
-3.759623764,-2.0687917,2.239344227,-0.276122478,-0.347233157,-1.018322982,0.677733709,0.736566831,-0.063571098,0.655835158,-0.903299477,0.220169702,-0.407954799,0.350939314,-0.351611833,-0.148810032,0.210168602,-0.221381765,0.073899931,0.186058376,0.064924167,-0.086511122,0.084781622,0.116697277,0.052239552,-0.039287885,-0.063392858,-0.004804514,0.003507932,-0.001560805,-0.001142046,0.000687062,-0.002104305,-0.00121275,0.001999928,-0.000245533
-3.743518351,-1.695433097,0.994033645,0.320840251,-0.415988146,-1.284055581,1.052958208,0.532551168,-0.206037471,0.471322963,-0.671893242,0.379369216,-0.412562864,-0.061789873,-0.017621544,0.007324167,0.072792448,0.070937755,-0.096626457,0.343004525,0.037623537,-0.03876918,0.045430086,0.002862752,-0.060329856,-0.022428451,-0.062148363,-0.00294766,0.003997885,-0.002065785,-0.002941786,0.003682815,-0.000539347,-0.00126525,0.000990133,0.000355397
-3.727308544,-1.811003466,1.165937164,0.143391756,-0.379810871,-1.088993099,0.632328283,0.658204088,-0.204146577,0.255809675,-0.535380285,0.169455649,-0.695401192,-0.024190983,-0.154109572,-0.022988946,-0.003480885,0.008745173,-0.054702465,0.637927759,0.07739148,-0.229216385,-0.064162525,0.004931307,0.002577339,-0.035222915,-0.018648181,-0.00661877,-0.00170103,-0.001304481,0.000895352,0.005968299,0.000796205,0.001717367,-4.39E-06,0.000491179
-3.714415965,-2.20790898,1.225383576,0.401307132,-0.550578027,-1.398869878,0.941912031,0.528256217,0.009354235,-0.060069993,-0.411754893,0.350959785,-0.524945745,-0.005161041,0.150530265,-0.14902306,-0.107073188,0.064205575,0.236841587,0.177997387,0.243901439,-0.292118919,0.005082597,0.135355214,-0.046979961,-0.060964715,-0.043358159,-0.010100853,-0.002169459,-0.001294277,-0.000217206,0.006802762,-0.003489283,-0.000398213,0.001362199,0.000575854
-3.670359815,-1.752198844,-0.546145427,0.63778581,0.351938322,-1.097047189,0.100385465,0.929008312,-0.171115695,0.511734645,-0.25583297,-0.313748211,-0.671846446,-0.61703627,-0.129087392,0.19304441,0.582738946,-0.005882832,-0.02206429,-0.313330926,0.174275834,-0.217795537,0.062008819,-0.014706401,0.02994027,-0.088791843,-0.06675298,-0.001340842,0.001147332,-0.002051484,-0.00282857,-0.001802798,-0.002379802,-9.77E-05,0.000842733,-0.000223775
-3.564660188,-3.921160126,2.731115984,-0.884391148,0.890352302,-0.302672736,-1.142044652,1.187364354,0.46146071,0.891793023,-0.257904472,-0.505635076,-0.753516238,0.135717922,-1.447820775,-0.234698067,0.736581619,0.53185781,-0.451611631,-0.293091227,0.147756869,-0.129748181,0.116219349,-0.028733664,0.047108649,-0.02510263,-0.05368563,0.011732457,0.004196419,0.004638109,-0.001412198,-0.004886602,0.003643775,0.000846834,-0.000424119,-9.46E-05
-3.484293203,-3.574903861,1.371050833,-0.045619721,1.008101941,-0.953865288,0.254487918,0.574665998,0.0589101,0.609345088,-0.192929702,-0.551527424,-0.489240987,0.002524773,-0.457026628,-0.015850548,0.389171898,0.733087979,-0.361367015,-0.354702092,-0.010772816,0.350213213,0.037633398,-0.058819856,-0.104731254,-0.14146225,0.007928393,0.013435646,0.011313847,0.005919023,-0.002406819,0.005229983,0.000996748,-0.004078661,0.000686787,-0.000571909
-3.476655283,-2.627672097,-0.342325831,0.36997724,0.772783698,-1.065245862,-0.234199842,0.724744695,0.121565597,0.384967835,0.08282723,-0.480646959,-0.296457227,0.087601242,0.001248478,0.358757722,0.6057334,0.743983602,-0.72383271,0.545261902,-0.315012436,0.211982632,-0.070495533,-0.064431759,-0.115007353,0.023902998,-0.039409828,0.007732563,0.009968429,0.005342232,0.003918757,0.007231712,-0.001449819,0.000627071,-0.002374576,-0.000599738
-3.48429777,-2.720102857,-0.006195445,-0.06660052,0.966950458,-0.87117134,-0.723915613,0.407138303,0.131311801,0.238637986,0.017407228,-0.524947264,-0.457287827,-0.056804441,-0.274408,0.174585505,0.558787203,0.459713496,-0.407038268,0.358945816,-0.161300925,0.165728232,-0.151248351,-0.010907045,-0.055286901,-0.000582588,-0.0187978,0.003249058,0.007245436,0.002529292,0.000143095,0.00252359,0.007455377,0.00226791,-0.002511815,0.001076766
-3.394715059,-4.240596317,1.764738146,-0.679604243,1.668445128,-1.02514347,-0.103242012,0.252305513,0.35753992,0.58226112,-0.021808949,-0.507162433,-0.293662276,0.037219899,-0.731439881,0.112573747,0.742365093,0.745858908,-0.310069744,-0.479690647,0.363289152,-0.131859623,0.018597775,0.049593286,-0.040155181,-0.049965857,-0.047051873,0.005214839,-0.003029336,0.001991343,0.005871507,0.001449664,-2.00E-05,-0.001006501,-0.000486667,0.00033974
-3.345755662,-4.57083219,2.398028833,-0.914068926,1.598550909,-0.560779335,-0.20334288,0.046914004,0.262877113,0.417515225,-0.182155086,-0.330853699,-0.262397422,0.374225867,-0.62990409,-0.273373107,0.354323486,0.576427314,0.301289987,-0.437671733,0.384255617,0.13584552,-0.104798575,0.098697617,-0.100419949,-0.063526807,-0.017018902,0.004421238,-0.000197609,-0.003327611,-0.003456461,0.003319848,-0.0020986,-0.001955715,-0.000882123,9.81E-05
-3.34875279,-2.777023132,-1.893824877,0.83104987,1.716919589,-1.518847473,0.426454432,0.079041117,-0.196524456,0.163537718,0.024405837,0.000887677,0.006315686,-0.500232019,0.427858607,0.41785867,0.638517114,0.466013366,-0.074673872,0.210986231,-0.038469455,0.148589494,-0.038713431,-0.083701847,-0.190731934,-0.034465547,-0.012720089,-0.001909179,0.009435182,0.005048987,0.002769198,0.002193389,-0.001659419,-0.001129887,-0.000489661,-5.06E-06
-3.390197227,-2.145438478,-1.872394169,0.055286702,1.703232505,-0.517795541,-1.534361497,0.424932829,-0.095972339,0.326226814,-0.096033312,0.119109479,-0.095753926,-0.415479816,-0.191327963,0.269104761,0.823536886,0.150747774,0.077228879,0.19785145,-0.04098762,0.133674508,-0.10693968,0.034399486,-0.125167433,-0.001496631,0.015732181,-0.000845457,0.009808764,0.002744501,0.004049511,-0.001093396,0.000797137,0.000883066,-0.001299859,-1.90E-05
-3.34657062,-3.254705386,0.293778998,-0.708002056,1.760275682,-0.231465278,-0.797471578,0.317228903,-0.026418383,0.06466784,0.297328671,-0.329050845,-0.280262755,-0.085202219,-0.609612734,0.23637605,0.595119339,0.760724805,-0.017970732,0.051014221,0.211536248,-0.043567079,-0.087664418,0.102162518,-0.078205467,-0.019816439,-0.00921081,0.002442607,0.008995908,0.002143588,0.00050721,-0.005865705,0.001735503,0.000454659,0.00053611,0.00024878
-3.306792182,-3.834473934,0.975638767,-0.704998166,1.976579024,-0.650371611,0.1481593,0.429772056,-0.102327925,0.015834668,-0.004879812,-0.117327107,-0.12929117,0.025090421,-0.566799563,0.370036916,0.377061802,0.861425028,0.0209448,-0.015959234,0.366555631,-0.145590184,0.068214811,0.011712284,-0.154303157,-0.045702411,-0.004241517,0.005164329,0.004361153,-0.002762161,-0.000585245,-0.001900343,-0.002644096,-0.001653806,0.001083105,0.000108629
-3.289484743,-3.1778976,0.281253097,-0.710248503,2.106104601,-0.688114898,0.162121902,0.450894654,-0.386883617,0.221222154,-0.307440556,-0.082565158,0.111809836,0.263209911,-0.249012741,0.554274666,0.34037646,0.743935265,-0.14193735,0.586560575,0.126862032,-0.056558937,-0.037897956,0.069527672,-0.117305444,0.07548004,-0.024903083,0.002773937,0.004988309,0.001520466,-9.61E-05,-0.003365337,0.000916941,-0.002634492,0.001075201,0.000386093
-3.23158491,-3.404656389,0.036124193,-0.734954489,2.546867937,-0.648882711,-0.006487999,0.79105788,-0.429081878,0.392246078,-0.076100019,-0.346140522,0.07771779,0.123655356,-0.428006824,0.799941263,0.64239391,0.957380605,-0.478785353,0.56404663,0.106799589,-0.220149704,-0.10050516,0.086864374,-0.00987274,0.013447663,0.025897388,0.005887605,0.00638316,0.000755038,0.005876416,-0.004662346,0.002783536,0.001570059,0.000489601,-2.17E-05
-3.229771078,-3.462815818,1.052440792,-0.574654695,0.582939102,-0.629099848,-0.223962686,0.884891552,1.45973813,-0.85443055,0.982081797,0.663540728,1.002752792,0.926711367,-0.068723731,0.645358155,0.882090764,0.909983867,0.01149831,0.412533398,0.137824326,0.067349758,-0.064448465,0.041787865,-0.324366557,0.017974587,-0.025212397,7.61E-05,0.011350489,0.000113373,-0.003982776,-0.001609496,0.002198644,0.001884583,-0.000596006,0.000927204
-3.300868492,-2.682933164,0.049411338,-0.226459934,0.608126382,-1.451781646,0.794225283,0.221311913,0.523083988,-1.19119181,0.575671652,0.705759629,0.607031768,0.376546002,0.502265114,0.530635191,0.442182443,0.333208125,0.581559204,0.338950332,0.441226416,0.224875567,-0.304139759,-0.296170215,-0.234516516,0.171693664,-0.119540247,-0.004395594,0.010195744,-0.010811529,0.003503932,0.007627043,-0.000562067,0.005306723,-0.002636077,-0.00151926
-3.330484838,-2.146329302,-0.616704123,-0.19670228,0.454482951,-1.199937219,-0.04986061,0.321792513,0.459618843,-0.693960855,0.071947631,0.979051042,0.813517712,0.264316819,0.489634697,0.26728075,0.692088686,-0.618284642,1.625144324,-0.846378684,0.603621137,0.31719135,0.236966704,0.128856552,-0.287406886,-0.119993852,0.010155206,-0.002050101,0.010725141,0.019186236,0.014938424,-0.001359941,0.000859452,-0.001178947,0.002306769,0.001044243
-3.275803786,-2.362646943,0.208170313,-0.380860315,0.007166831,-1.125810248,0.303397701,0.784231376,0.543465399,-0.853459342,0.381707126,0.797545311,0.598871117,0.771261922,0.583566771,0.516104994,0.232099669,0.301834566,0.839923187,0.319029998,0.427957467,0.07776299,-0.011023278,0.23084777,-0.169419999,0.013012027,0.020195472,0.001660968,0.001546978,-0.005543964,0.000268644,-4.55E-05,-0.004287689,-0.00286192,0.003063632,-0.000507965
-3.29712904,-1.487801424,-1.668727553,0.201771941,-0.041985953,-0.978337117,-0.502813857,1.065339014,0.862948596,-0.852619735,0.498065192,0.496920114,0.502308741,0.477306196,0.731961592,0.665268446,0.440964059,0.301723171,0.590982233,0.625467176,0.032442746,0.009053141,-0.054344353,0.070201484,-0.129524835,0.013785159,0.004632074,-0.001462911,0.003965393,0.000181484,-0.005851447,-0.004475932,0.000839415,0.003233149,0.000374549,-0.000226388
-3.367818714,-0.902538826,-1.924758536,-0.013867433,-0.282858668,-0.729524813,-1.09208895,1.045238963,0.687380364,-0.876381497,0.416144972,0.354108933,0.304797178,0.359715417,0.621417969,0.503366592,0.389978547,0.107951286,0.907246049,0.164638454,0.223606911,-0.051892523,-0.063707623,-0.040671358,-0.106887667,0.035561775,-0.014095953,0.005454191,0.001882844,0.001804583,-0.009781819,-0.004172383,-0.000935832,0.002993558,0.001255896,-0.000740332
-3.397230226,-0.928818843,-0.833817904,-0.442290557,-0.30001412,-0.612013383,-0.498798811,0.792149225,0.994129795,-0.977535367,0.315235631,-0.034777121,0.076834126,0.35932531,0.487870986,0.42885143,0.112495859,0.15865101,1.133803445,-0.124658921,0.529765504,-0.110181493,-0.032840878,0.096114445,-0.025310026,-0.046529079,-0.004967143,0.010561057,-0.003333198,0.004021836,-0.005486257,0.001420777,-0.005770463,0.000784679,0.000608801,0.000348031
-3.435942941,1.171500364,-2.957167993,-0.381005911,-0.461574132,-0.134715943,0.127999468,-0.480985693,0.085979818,0.616830261,-0.228247971,0.194736744,0.953778162,0.48757128,0.954102322,0.57471554,0.251673913,0.32187334,1.049948464,0.260625976,0.263375043,-0.700866492,-0.053687829,0.054907875,0.09749991,-0.029526485,-0.021165857,0.013736325,-0.005974932,0.005246085,-0.014956285,0.005329298,-0.005606569,-0.000441513,0.002147186,0.000188381
-3.427760181,-0.202359226,0.398021234,-1.684001629,-1.227228213,0.43711121,-0.907066401,-0.015437163,0.460869991,0.371880444,0.005490686,0.080498596,0.811423677,1.528229977,0.209491111,0.100520236,0.279852354,0.153532169,1.027966968,0.578377782,0.016013215,-0.4335128,-0.098068643,0.058272474,0.093890652,0.001128185,-0.036166005,0.014655773,0.000580946,0.005139368,-0.006825226,0.003010907,-0.004093204,0.002481205,0.0007907,6.31E-05
-3.414603823,-0.293095211,0.096808302,-1.164942673,-1.142568016,-0.676112004,0.956861684,-0.733587028,0.141954774,0.103713993,0.152645005,-0.377923178,0.65889571,1.235620889,0.772154823,0.335849816,0.047922049,0.405322808,0.729991698,0.675979256,-0.050979351,-0.463448789,0.029685932,0.022477987,0.039705672,-0.014458029,-0.053555546,0.01666183,-0.002398122,0.003967077,-0.008114664,0.004559003,-0.002942144,0.001172328,0.002568356,0.000417227
-3.404052632,-0.650843755,0.622927277,-1.157685168,-1.263848547,-0.49374225,0.735064786,-0.525062318,0.349913672,-0.04913669,0.201980049,-0.60698687,0.338569239,1.108429365,0.470959035,0.273503252,0.079365016,0.127678873,0.778473447,0.93977457,-0.383110693,-0.235491182,0.239355575,0.332573802,0.067469224,-0.229054083,0.086337879,0.012381933,0.002026459,-0.007626274,0.002346513,0.010133696,-0.003352889,0.00487724,-5.88E-05,-0.001172568
-3.428661844,0.313610842,-0.86984806,-0.762627674,-1.125183667,-0.567248164,0.316479909,-0.296483754,0.340590568,0.035064695,0.197442198,-0.837609253,0.051190669,0.580032327,0.522975756,0.441449287,0.282800676,-0.258939662,0.824113115,0.826177955,-0.276413673,-0.23771144,-0.014523754,0.015342715,0.079319485,0.00751959,-0.068938178,-0.012470705,-0.010838946,0.002231837,-0.006845051,0.003610445,-0.001131388,0.002458558,0.000161424,0.000529121
-3.454698148,0.537496797,-0.799832192,-0.888723989,-1.354800751,-0.270336341,-0.516977321,0.078598932,0.351346368,-0.056842778,0.266980549,-0.926633999,-0.256864172,0.383271188,0.228419044,0.288952525,0.42475301,-0.884521714,1.272143349,0.389831025,-0.151246786,-0.067562681,-0.043623867,0.021579849,0.078441471,-0.05541868,-0.047001816,-0.013571303,-0.011090519,0.002034482,-0.006087679,0.000782455,-0.000756176,0.002261504,3.14E-05,-0.00025724
-3.463143064,0.491191922,-0.647243218,-0.637261494,-1.338193191,-0.285260392,0.176716306,0.202826889,0.45721008,-0.090526461,0.271164829,-1.206485551,-0.472042713,0.21178639,0.283537598,0.337639151,0.268689659,-0.768142367,1.411100458,0.109838041,-0.001296543,-0.033147932,0.023899088,0.030554569,0.081040567,-0.086135466,-0.062468584,-0.015116931,-0.012270206,0.00080835,-0.004842809,-2.83E-05,-0.006223281,0.001940072,0.001474544,6.90E-05
-3.4659808,-0.109916545,-0.099968565,-0.381782973,-1.195564491,-0.597113552,0.378879161,0.661620285,0.484497496,-0.068703172,-0.260599529,-0.200455473,-0.421215655,0.0072242,0.198017126,0.159629972,-0.277379224,-0.298354027,1.172279024,0.092313757,0.219884933,-0.074477477,0.055642993,0.091352589,0.032184175,-0.044989291,-0.005400736,-0.01381865,-0.011191434,-0.005196011,-0.004397216,0.003308628,-0.006704848,0.001728025,0.000751721,-0.000474651
-3.461874368,0.21808889,-0.904891289,-0.367951635,-1.492420624,-0.748035097,0.088542377,0.474270957,0.210975976,0.090260884,0.621249531,-0.279921991,-0.163235818,-0.264445432,0.12159196,0.319332891,0.260597826,0.325694558,0.613453022,-0.786017855,0.368552893,0.294885519,0.116997613,0.016551073,-0.137363975,-0.004187211,-0.027520738,0.009672295,-0.006656382,-0.004394331,0.004336506,-0.005125424,-0.003746151,-0.000135797,0.000943311,-0.00012853
-3.384432072,-1.346858674,1.521534033,-0.998027416,-1.286666243,-0.567244261,-0.084534512,0.874945315,0.27659664,-0.146685156,0.576993074,-0.611531905,-0.663716231,0.146341493,-0.494883743,0.160528219,0.213100047,0.034841725,0.293844532,0.331400143,-0.209734719,0.632686252,-0.155979631,-0.035997401,0.064192209,-0.016735593,-0.017114912,-0.006810381,0.010326172,-0.004344383,0.003465961,-0.005082954,0.006616628,0.000949562,0.000279539,0.000241288
-3.326203663,-3.267502111,2.837160544,-0.869295203,-0.665454385,-1.203835242,-0.051980672,1.06811549,0.712736321,0.01661118,-0.275033544,0.220941143,-0.571787979,0.075819394,-0.638179476,-0.449634833,-0.149029227,0.032592367,0.426860025,0.126190058,0.034675377,0.422509168,0.051227369,-0.115265622,0.026484148,-0.011774184,0.003155225,-0.011386794,0.005329418,0.004393329,0.009213617,0.002595713,0.001572819,0.001656366,-0.001356533,-0.000451559
-3.288688818,-2.986891548,1.853640723,-0.705368927,-0.307646522,-1.397887323,0.976328516,-0.281132708,0.366865012,1.01089144,-0.732427771,0.319545508,0.256240216,0.135989318,-0.116823221,-0.53826833,0.132033635,-0.196731416,0.676293964,0.180712042,-0.095607956,0.201097368,0.102333077,0.053994323,0.062737348,-0.032299819,-0.027397607,-0.010974085,0.004327142,-0.000930224,0.002010533,0.005416233,0.001213555,-0.002819215,0.001127424,6.43E-07
-3.232101486,-2.984529759,0.868139947,-0.388397957,0.064239661,-1.675720419,0.914258401,-0.337688999,0.28763697,1.008234856,-0.653047658,-0.087957377,0.236988709,0.173116744,0.260012659,-0.456501267,0.080390574,0.068844516,0.39274415,0.311840198,-0.134417462,0.081479983,0.089473464,-0.007434668,0.036964053,-0.000417281,-0.032423764,-0.001956008,-0.006448964,-0.008418602,-0.000933549,0.007018308,0.001155612,-0.002309962,0.002071537,0.000314008
-3.208017319,-3.055464917,0.856737956,-0.374967127,-0.276420663,-1.55489183,0.437575347,-0.215556018,0.567584431,0.676372846,-0.375389625,0.083563163,0.245135949,0.341562081,0.360149021,-0.518985991,-0.039256434,0.20763785,0.371190657,0.56920389,-0.092171217,-0.005084682,-0.031074756,0.058740873,0.01422538,0.001457739,-0.006359005,-0.003979991,-0.009094047,-0.007852053,-0.001387161,0.00713309,0.002428047,-0.00042228,0.001211958,0.000670934
-3.222026173,-1.789662041,-1.786886315,0.380213338,-0.020606553,-1.63386575,-0.042711148,0.096304755,0.137625837,0.722193702,-0.259937231,-0.168121472,0.134967957,-0.16479057,0.708170707,-0.250121931,0.255129269,-0.13797793,0.421268001,0.343507693,-0.200529809,0.1739524,0.026901725,-0.003987671,-0.01667293,-0.021872347,-0.037733539,-0.002631071,-0.003514853,-0.003898682,3.40E-06,0.000476244,0.004142502,0.000789343,5.19E-05,-0.000101595
-3.231489048,-2.400291964,-0.125737468,-0.445347895,-0.276199444,-0.950697593,-1.134783808,0.180454574,0.443719289,0.266605105,-0.159727853,-0.232951997,-0.180336683,0.172397133,0.19894078,-0.615637057,-0.024716908,-0.142517186,0.63107518,0.40250875,-0.113996446,0.000569627,-0.062040509,0.034199095,0.007152965,-0.011107104,-0.023919299,-0.003849441,-0.00773397,0.000361459,-0.001618683,-0.001730841,0.002752453,0.000349172,-3.13E-05,0.000516357
-3.250278744,-2.155624537,-0.672886602,-0.103140868,-0.118343855,-1.376590767,0.024709555,-0.208075553,0.103295348,-0.068372581,0.069596134,-0.354409298,-0.331939666,-0.259678898,0.406989862,-0.363205117,-0.162542557,0.181186852,0.400478052,0.586250299,-0.073153818,-0.092319622,-0.068283156,0.062680476,0.005375002,-0.047622295,0.008087345,-0.005540357,-0.002009573,-0.003493675,0.002130075,0.001089781,0.00114032,0.000665522,-0.00042557,0.000155986
-3.273531724,-2.044480181,-0.697025939,-0.191644804,-0.533136209,-1.111204685,-0.924863785,-0.030978272,0.433391442,-0.489148115,0.31996469,-0.325500957,-0.294577963,-0.221685243,0.257089268,-0.478659015,0.007735616,-0.141280041,0.663819673,0.370765695,-0.140166349,-0.125540092,-0.087094401,0.047071171,-0.01653437,-0.034199502,-0.01257832,-0.007410132,0.002058418,-0.000587151,-0.004086397,-0.003269522,-0.001877473,-0.000823673,-0.00058616,0.000186853
-3.335518821,-1.517858315,-1.38303623,-0.072879922,-0.630380273,-1.24482624,-0.75988009,-0.266849421,0.231599635,-0.693158016,0.318398546,-0.500229779,-0.252626068,-0.372088117,0.345948472,-0.392090756,-0.011073203,-0.071889441,0.61317157,0.370432173,-0.16082889,-0.2399631,0.134592264,-0.026501162,-0.074034287,0.05158461,-0.054622449,-0.00016592,0.005464034,0.00051542,-0.006535993,-0.001283373,-0.00346199,-0.000437683,0.000198741,-0.000167197
-3.389575524,-1.790699141,-0.028222676,-0.715657631,-0.95838907,-1.315165659,-0.764035446,-0.401348291,0.39568482,-1.11741416,0.275017622,-0.635893053,-0.258296879,-0.026480152,0.192022658,-0.488562831,-0.134201931,-0.131783106,0.586475682,0.568094036,-0.110484046,-0.159262483,0.038695523,-0.069757452,-0.044458274,0.005519262,5.97E-05,-0.00521162,0.001963697,0.000781805,-0.001063019,0.00450015,-0.001610861,0.001713731,-0.00051084,0.000437373
-3.398169387,-0.355560935,-2.407308976,-0.418675309,-0.165377579,-1.469842347,-0.575844461,-1.013570512,-0.013122439,-0.616676635,0.325263225,-1.194693729,-0.400329734,-0.844823011,0.421942716,-0.130661046,-0.109603209,0.505688955,0.208498641,0.047282606,0.472494361,-1.052382837,-0.097433407,-0.064707749,0.213383141,0.001129713,0.056462091,-0.010681131,-0.030010343,0.011360048,-0.006252797,0.008920764,-0.007112943,0.000843038,0.000768519,0.000615551
-3.343781961,-2.547605657,2.182078367,-1.885105858,-0.422261993,-0.609761952,-1.563343946,-0.142634019,0.526902131,0.684783748,-1.428572317,0.474072849,0.622838753,0.976978443,-0.339259552,-1.057130995,-0.19028633,-0.343070541,0.490254579,0.871882713,-0.432850993,0.259225645,-0.083613981,-0.04068332,0.066140971,0.011121982,0.012476779,-0.010109824,0.005459004,0.001660809,-0.002566455,-0.00154733,0.005069079,-0.001095531,-0.001246261,-0.000144434
-3.319905647,-2.526039528,0.883259265,-0.798862198,-0.169678517,-2.049158206,0.85652274,-1.027869005,0.197398525,0.325493346,-1.204058184,0.388884737,0.80522275,0.390214415,0.55606353,-0.778301098,-0.221385669,-0.277835249,0.531492121,0.590852496,-0.277140638,0.110151929,0.109027898,-0.026221213,-0.03675838,0.005955938,-0.055519443,-0.013103136,0.002981059,-0.000341757,0.00142769,0.005079702,-0.002748307,-0.002623407,0.000433072,-0.00051687
-3.324165712,-1.955556192,-0.461565459,-0.535848085,0.080785511,-1.750774034,-0.060497468,-0.85051739,0.113834732,0.38959018,-1.095364419,0.242523185,0.581372587,-0.149054694,0.393121845,-0.734767899,0.061595566,-0.579801664,0.641664057,0.360602065,-0.300925464,0.094216736,0.054613566,0.063806153,0.040733515,-0.008822007,-0.051084851,-0.01416555,0.001808507,-0.007313696,-0.005000243,0.000731473,-0.003941061,-0.001785039,0.000294851,0.000165914
-3.326239958,-1.552159527,-0.864848227,-0.613494192,-0.186879957,-1.229400479,-1.16421026,-0.538815754,0.169893897,0.223963382,-0.85100852,0.196198899,0.403998211,-0.160154369,0.171553701,-0.819197415,0.028973785,-0.561663187,0.58524615,0.400842046,-0.421216583,0.307177113,0.072088318,-0.044281197,-0.083431212,-0.009378641,-0.030781733,-0.006863214,0.001758173,0.001285128,-0.005933044,-0.005864491,0.000626869,-0.000833066,0.000268305,0.000147964
-3.319142075,-1.606901748,-0.386434923,-0.717811139,-0.310159729,-1.268576338,-0.374065153,-0.625417234,-0.017767844,-0.063461625,-0.522236726,0.022286088,0.076321401,-0.093609809,0.167017562,-0.574537779,-0.392743119,0.282703008,-0.144682492,1.409196043,-0.472321626,0.059017632,-0.094123727,-0.090808996,-0.05737795,0.096771765,-0.036454032,-0.006142745,-0.000298031,0.003549557,-0.001447244,-0.001636252,0.001934973,0.002604707,-0.000551783,0.000614844
-3.339369798,-1.151912823,-1.198518189,-0.606212876,-0.15956028,-0.941156159,-1.382641242,-0.388186428,0.024117136,-0.047769993,-0.476371991,0.011190933,-0.168436226,-0.722897227,-0.193489404,-0.673945782,0.043350011,-0.622749869,0.5613569,0.481042618,-0.270623517,0.135993349,-0.00091795,-0.040455679,-0.072201032,0.013293893,-0.055557278,-0.009440237,0.000387155,0.004236923,-0.006525339,-0.007621988,0.000398655,0.000314735,-0.000143104,-0.000639035
-3.317847436,-1.503887441,-0.017509842,-0.710046515,-0.860413434,-1.200117726,-0.288028596,-0.528363216,0.240631675,-0.659235067,0.170048163,-0.002295537,-0.120621918,-0.303469666,0.024983367,-0.452872961,-0.220654584,0.04784905,0.139008342,1.133940391,-0.256165603,-0.100013658,-0.142848436,0.033775563,-0.06620448,-0.004602169,-0.006883481,-0.012663577,-0.001107807,0.002770326,-0.002084716,-0.000876726,0.001603147,0.001572557,0.000968796,0.000256463
-3.359387768,-0.957938447,-1.020263578,-0.402757857,-0.964139907,-1.365402744,-0.486786612,-0.703403087,0.152246793,-0.860703303,0.295756626,-0.194402469,-0.21699253,-0.624229728,0.205825845,-0.538899447,-0.138442982,-0.179394253,0.423238009,0.533567269,-0.136438923,-0.033240583,-0.053459617,-0.068626772,-0.134548996,0.014066688,-0.055265606,-0.006725211,-0.004431029,-0.000785547,-0.001904663,0.001820374,-0.001274128,0.000391621,0.000486434,-0.000473366
-3.378389746,-0.120867955,-2.096541581,-0.281814482,-0.962108252,-0.877462924,-1.305340174,-0.433316332,-0.055805818,-0.79781685,0.479570361,-0.419996429,-0.478835524,-0.979142226,0.102668588,-0.500694421,-0.153752126,-0.037990813,0.378624016,0.266200561,-0.064284169,-0.012978016,-0.114109611,0.035805215,-0.057559444,0.026590873,-0.033350809,-0.003373214,-0.004654098,0.008838782,-0.001075509,-0.004163336,0.001013913,-0.001732251,-0.000372837,-0.000192576
-3.373789963,-0.663988269,-0.182214973,-0.940867479,-1.446382491,-0.608429703,-1.086097802,0.072692661,-0.008612699,-1.098713695,0.587676828,-0.981392275,-0.506219119,0.02739441,0.054309582,-0.440428478,-0.339992263,0.067106107,0.379231668,0.68582011,-0.007279084,-0.284433612,0.019088637,-0.077279743,-0.05329904,0.010507547,-0.017957607,-0.000605476,-0.013163048,0.010087105,-0.001281758,0.003526727,0.000230658,0.002054165,9.69E-05,0.000193474
-3.388265107,0.709996189,-1.062633498,-1.011464527,-1.663037667,-0.301870755,0.126582843,-0.775199557,-0.657707066,-0.035445799,0.34755841,-0.848325932,0.309082996,0.389453235,0.508255277,-0.175396809,-0.14134577,0.107788276,0.475210412,0.946619285,0.00670047,-0.597236329,-0.164919834,-0.021565699,0.059407506,-0.009273349,-0.02105486,-0.006594071,-0.015377616,0.007526805,-0.005274541,0.007523074,-0.001798839,0.00163217,0.000499411,-0.000319959
-3.403251732,1.059746543,-1.633685493,-0.852730556,-1.59266635,0.115769573,-1.174773435,-0.089642031,-0.278898475,0.655394935,-0.426938832,-0.111327668,0.76626284,0.5456693,0.468581322,-0.415130178,-0.059369766,-0.188184057,0.725252917,0.549631376,-0.035794448,-0.526132308,-0.075666932,0.092882782,0.064209659,-0.004243025,-0.003002148,-0.005360697,-0.012722136,0.010372956,-0.010495751,0.002843404,-0.001233803,0.002831641,-0.000902151,-0.000452788
