6/11/2010,1347,1364,1340,1356.650024
6/14/2010,1364,1367,1344,1355.449951
6/15/2010,1355,1359.849976,1332.099976,1342.900024
6/16/2010,1349,1369.900024,1332.599976,1364.449951
6/17/2010,1369,1387,1356.5,1379.75
6/18/2010,1374.699951,1383,1347,1351.150024
6/21/2010,1362,1383,1358.650024,1376.25
6/22/2010,1367.5,1380,1360,1369.050049
6/23/2010,1365,1414,1360,1407.349976
6/24/2010,1410,1416.900024,1371,1386.949951
6/25/2010,1382,1421.900024,1376,1396.800049
6/28/2010,1398,1403.800049,1380.349976,1394.75
6/29/2010,1390,1409.900024,1380.25,1388.949951
6/30/2010,1370,1433.949951,1370,1423.75
7/1/2010,1424.300049,1424.300049,1380,1400.900024
7/2/2010,1400,1425.800049,1381,1415.900024
7/5/2010,1415.900024,1415.900024,1392.199951,1396.099976
7/6/2010,1396,1396,1385,1392.349976
7/7/2010,1392,1409.800049,1372.25,1380
7/8/2010,1392.199951,1408.900024,1387.900024,1403.400024
7/9/2010,1400,1429.75,1395,1424.25
7/12/2010,1435,1435,1405.800049,1409.349976
7/13/2010,1415.050049,1415.900024,1391.050049,1409.099976
7/14/2010,1417,1423.449951,1386.599976,1393.599976
7/15/2010,1415,1415,1371,1375.25
7/16/2010,1372.900024,1382.699951,1364,1374.099976
7/19/2010,1335,1387.900024,1335,1363.300049
7/20/2010,1395,1395,1351.099976,1358.5
7/21/2010,1369,1379.900024,1359.099976,1362.400024
7/22/2010,1379.900024,1380,1345.25,1354.150024
7/23/2010,1365,1372.699951,1346.300049,1358.199951
7/26/2010,1302.300049,1317.5,1126.849976,1191.449951
7/27/2010,1190,1239.900024,1182,1207.5
7/28/2010,1210,1223.699951,1200,1202.599976
7/29/2010,1205,1214.449951,1190.099976,1197.75
7/30/2010,1199,1212.900024,1192.550049,1198.599976
8/2/2010,1211,1218.5,1202.199951,1209.900024
8/3/2010,1223.449951,1224,1210.050049,1213.199951
8/4/2010,1214,1221,1206.400024,1213.599976
8/5/2010,1218,1240.949951,1217.5,1225.75
8/6/2010,1230,1235.550049,1218.5,1221.400024
8/9/2010,1216.699951,1234,1215.75,1232.099976
8/10/2010,1230,1237.949951,1222,1227.25
8/11/2010,1227,1234.900024,1211.050049,1215.199951
8/12/2010,1209,1232.699951,1203.5,1226
8/13/2010,1230,1254.400024,1222.5,1249.150024
8/16/2010,1249,1271.800049,1245,1256.550049
8/17/2010,1260,1267,1245.449951,1253.550049
8/18/2010,1258.849976,1264.150024,1251,1254.349976
8/19/2010,1261.800049,1267.849976,1250.050049,1251.650024
8/20/2010,1248,1257,1238,1239.699951
8/23/2010,1240.400024,1252.75,1236,1245.099976
8/24/2010,1255,1255,1225,1233.050049
8/25/2010,1236.400024,1242,1216.099976,1220.050049
8/26/2010,1223.650024,1234.75,1212.599976,1227.199951
8/27/2010,1218,1245,1210.050049,1218.699951
8/30/2010,1222,1247.800049,1222,1235.349976
8/31/2010,1234.349976,1264.449951,1228,1257.5
9/1/2010,1262,1281.150024,1262,1272.75
9/2/2010,1276,1291.949951,1273.5,1276.699951
9/3/2010,1277,1284,1213.650024,1272.099976
9/6/2010,1280,1313,1277.349976,1302.550049
9/7/2010,1305,1328.75,1304.449951,1315.400024
9/8/2010,1319.699951,1336.900024,1303,1307.5
9/9/2010,1312,1321,1307.5,1314.800049
9/13/2010,1325,1333,1314.150024,1328.150024
9/14/2010,1330.150024,1367.900024,1330.150024,1346.5
9/15/2010,1349,1380,1348.699951,1368.650024
9/16/2010,1360,1405.400024,1358.900024,1397.300049
9/17/2010,1400,1414.199951,1382,1388.349976
9/20/2010,1390,1405,1380,1398.900024
9/21/2010,1400.050049,1417.900024,1387.099976,1413.099976
9/22/2010,1420.25,1470,1420.25,1463.849976
9/23/2010,1465,1470,1444.449951,1458.599976
9/24/2010,1465,1485,1460.099976,1481.75
9/27/2010,1494,1495,1472,1479.099976
9/28/2010,1452,1484.599976,1452,1468.099976
9/29/2010,1452,1481.949951,1425.199951,1430.050049
9/30/2010,1440,1497.25,1390.349976,1440.900024
10/1/2010,1456,1491.800049,1451,1479.949951
10/4/2010,1490,1498,1475.300049,1480.150024
10/5/2010,1486,1524,1478.199951,1503.349976
10/6/2010,1510,1529,1507,1516.699951
10/7/2010,1519.050049,1524.400024,1485,1490.099976
10/8/2010,1492,1507,1472.300049,1497.199951
10/11/2010,1508.099976,1526.25,1495,1517.25
10/12/2010,1519.949951,1529,1503.25,1520.050049
10/13/2010,1525,1566.800049,1518,1558.400024
10/14/2010,1560.050049,1574.400024,1541.349976,1557.400024
10/15/2010,1555,1560.550049,1481.849976,1518.900024
10/18/2010,1515,1520,1482.599976,1491.550049
10/19/2010,1495.050049,1515,1481.050049,1494.849976
10/20/2010,1490,1508,1485,1490.699951
10/21/2010,1500,1519,1481.300049,1513.650024
10/22/2010,1515,1525,1495,1503.300049
10/25/2010,1504.900024,1525.900024,1500.199951,1507
10/26/2010,1517.949951,1585,1511,1566.800049
10/27/2010,1567.150024,1570,1507.199951,1525.599976
10/28/2010,1529.699951,1549,1515,1534.800049
10/29/2010,1534.800049,1559,1516.050049,1551.599976
11/1/2010,1560,1560,1482.5,1508.300049
11/2/2010,1509.849976,1524,1488,1493.400024
11/3/2010,1497.550049,1508.599976,1487,1496.099976
11/4/2010,1501,1514,1496.050049,1507.599976
11/8/2010,1515,1519,1486,1488.599976
11/9/2010,1490,1506,1466,1471.949951
11/10/2010,1475,1478,1460.050049,1475.099976
11/11/2010,1485,1487.5,1465.199951,1470.400024
11/12/2010,1463,1469,1444.050049,1454.5
11/15/2010,1452,1459.150024,1424,1436.900024
11/16/2010,1444.949951,1449.349976,1385.550049,1400.650024
11/18/2010,1409.849976,1437.699951,1376.699951,1430.349976
11/19/2010,1433.900024,1433.900024,1397.099976,1405.400024
11/22/2010,1410,1428,1395,1420.949951
11/23/2010,1415,1453.849976,1396.900024,1441.5
11/24/2010,1440,1467,1403.150024,1416.050049
11/25/2010,1416.150024,1427.900024,1371.349976,1380.099976
11/26/2010,1386,1389.900024,1336,1367
11/29/2010,1370,1417.400024,1365.300049,1406.050049
11/30/2010,1406.050049,1428.75,1376.449951,1422
12/1/2010,1420,1446.5,1402.150024,1414.099976
12/2/2010,1437.300049,1437.300049,1403.400024,1408.849976
12/3/2010,1410,1419.800049,1391.300049,1400.599976
12/6/2010,1417,1417,1391,1408.099976
12/7/2010,1410,1446.699951,1408.699951,1428.650024
12/8/2010,1430,1444.699951,1392.150024,1417.150024
12/9/2010,1406,1415,1383.25,1391.150024
12/10/2010,1390,1418.849976,1365.699951,1413.25
12/13/2010,1420,1434.050049,1402,1421.849976
12/14/2010,1420.050049,1435,1406,1413.849976
12/15/2010,1414,1414.949951,1387.599976,1395
12/16/2010,1398,1399,1365.25,1378
12/20/2010,1380.5,1422,1346,1414.849976
12/21/2010,1416.599976,1454.800049,1402.5,1423.300049
12/22/2010,1425.050049,1431,1384.199951,1394.099976
12/23/2010,1390.25,1399.949951,1385.099976,1392.349976
12/24/2010,1391,1398.449951,1368,1391.5
12/27/2010,1398,1407.800049,1386.699951,1394.349976
12/28/2010,1400,1406,1386.050049,1395.199951
12/29/2010,1394.099976,1424,1386.349976,1417.900024
12/30/2010,1422,1439.5,1413,1420.449951
12/31/2010,1420.800049,1430.5,1415,1421.599976
1/3/2011,1430,1450,1418.5,1426.050049
1/4/2011,1427,1453.400024,1404.050049,1428.75
1/5/2011,1428,1435,1406.349976,1412.449951
1/6/2011,1415.050049,1425,1366.300049,1373.900024
1/7/2011,1365,1367.699951,1337.550049,1340.550049
1/10/2011,1349,1350,1318.199951,1326
1/11/2011,1325,1330.699951,1305.949951,1318.449951
1/12/2011,1324,1328.900024,1294.900024,1317.650024
1/13/2011,1320,1325,1301.599976,1315.550049
1/14/2011,1316,1319,1263.300049,1269.699951
1/17/2011,1270,1280,1255,1269.599976
1/18/2011,1276,1285.050049,1268.050049,1277.599976
1/19/2011,1284,1284,1266.5,1272.699951
1/20/2011,1267.550049,1268,1245.099976,1259.25
1/21/2011,1264,1267.699951,1238.199951,1248.650024
1/24/2011,1269,1299.949951,1255,1292.5
1/25/2011,1305,1305,1276.050049,1288.150024
1/27/2011,1299.800049,1299.800049,1263.099976,1269.699951
1/28/2011,1272,1272,1220,1229.349976
1/31/2011,1199,1264.449951,1150.300049,1252.849976
2/1/2011,1266,1275,1233.599976,1242.400024
2/2/2011,1248.449951,1248.449951,1211,1217.050049
2/3/2011,1210,1229.900024,1205.300049,1218.199951
2/4/2011,1230,1236.400024,1176,1182.949951
2/7/2011,1201,1201,1180,1189.75
2/8/2011,1194,1194,1170.099976,1176.800049
2/9/2011,1174,1189,1145,1154
2/10/2011,1157.5,1174.849976,1148.099976,1160
2/11/2011,1145,1186.800049,1145,1181.349976
2/14/2011,1200,1228,1193,1224.099976
2/15/2011,1225,1242,1212,1236.699951
2/16/2011,1240,1240,1221,1227.949951
2/17/2011,1218.900024,1239.949951,1215,1228.050049
2/18/2011,1227,1256,1225,1228.699951
2/21/2011,1229,1230,1181,1207.349976
2/22/2011,1205,1205,1170.099976,1181.099976
2/23/2011,1178,1202.599976,1178,1192.5
2/24/2011,1178,1199,1154.699951,1174.550049
2/25/2011,1183,1183,1144.599976,1168.650024
2/28/2011,1171,1228,1158.5,1208.199951
3/1/2011,1209.099976,1312.699951,1206,1290.75
3/3/2011,1281.150024,1334,1271.050049,1322.25
3/4/2011,1325,1341.599976,1294.900024,1312.050049
3/7/2011,1281,1290,1249.150024,1260.849976
3/8/2011,1267.800049,1274.900024,1245.5,1256.150024
3/9/2011,1262,1283,1260.099976,1266
3/10/2011,1264.75,1285,1255.349976,1271.400024
3/11/2011,1256.5,1278.5,1240,1250.849976
3/14/2011,1242.25,1266,1218.050049,1257
3/15/2011,1220,1229.900024,1200,1214.150024
3/16/2011,1219.800049,1228.900024,1214.099976,1219.25
3/17/2011,1205.199951,1213.900024,1155.050049,1165.099976
3/18/2011,1183.699951,1201,1147.099976,1156.199951
3/21/2011,1161.199951,1166,1122,1128.199951
3/22/2011,1136.050049,1179,1133.050049,1171.949951
3/23/2011,1170,1181,1157.099976,1175.949951
3/24/2011,1170,1184,1157.800049,1167.150024
3/25/2011,1173,1185,1161.5,1182.300049
3/28/2011,1189.800049,1210.349976,1180,1201.699951
3/29/2011,1210,1249.900024,1206,1237.949951
3/30/2011,1246,1295.800049,1238.849976,1269
3/31/2011,1269,1286,1251,1262.150024
4/1/2011,1251.650024,1292.400024,1251.650024,1271.099976
4/4/2011,1286,1304.900024,1258.599976,1300.349976
4/5/2011,1300.349976,1322,1282.800049,1310.849976
4/6/2011,1327,1328.099976,1288.050049,1297.5
4/7/2011,1279.550049,1285,1268,1278.25
4/8/2011,1275,1284.5,1250,1253.849976
4/11/2011,1250,1254.099976,1231,1237.599976
4/13/2011,1214,1282.150024,1214,1278.150024
4/15/2011,1270.5,1284,1255,1257.199951
4/18/2011,1256,1282,1250.5,1262.349976
4/19/2011,1250,1267.25,1240,1254.699951
4/20/2011,1258,1270.099976,1250.099976,1265
4/21/2011,1274.900024,1314,1267,1307
4/25/2011,1310,1335,1286.300049,1326.449951
4/26/2011,1324.900024,1324.900024,1297.25,1302.599976
4/27/2011,1308.900024,1329.900024,1305.199951,1316.800049
4/28/2011,1321.199951,1325.300049,1297,1301.25
4/29/2011,1295.25,1328.650024,1288.650024,1317.650024
5/2/2011,1320,1334,1286.099976,1291.599976
5/3/2011,1290,1290,1241.25,1273.800049
5/4/2011,1268.5,1269,1241,1244.599976
5/5/2011,1244,1274.300049,1235.300049,1253.849976
5/6/2011,1254,1287,1242.400024,1273.5
5/9/2011,1276.5,1279.900024,1240,1245.5
5/10/2011,1245,1254.5,1234,1241.800049
5/11/2011,1236.400024,1245.800049,1214.150024,1222.849976
5/12/2011,1220,1238,1215,1219.199951
5/13/2011,1219.199951,1237,1215,1222.449951
5/16/2011,1215,1238.349976,1203.300049,1230.5
5/17/2011,1230.5,1230.5,1205,1210
5/18/2011,1209,1232.900024,1190,1216.599976
5/19/2011,1210,1223.199951,1206,1211.75
5/20/2011,1212.300049,1240.800049,1210,1223.199951
5/23/2011,1207,1220,1200,1203.75
5/24/2011,1206,1225.949951,1195.650024,1204.5
5/25/2011,1201,1208.849976,1192.25,1200.75
5/26/2011,1195.349976,1234.599976,1195.349976,1215.300049
5/27/2011,1210,1227,1201,1221.699951
5/30/2011,1224.949951,1226,1207,1210.449951
5/31/2011,1220,1237,1213,1230.150024
6/1/2011,1220,1255,1220,1250.099976
6/2/2011,1231,1245.849976,1220,1225.400024
6/3/2011,1230,1244.900024,1218.550049,1233.900024
6/6/2011,1228,1238.900024,1210,1232
6/7/2011,1210.949951,1245,1210.949951,1240
6/8/2011,1225,1236.050049,1218,1223.900024
6/9/2011,1215,1222.699951,1210,1215.050049
6/10/2011,1205.150024,1241,1191.050049,1226.650024
6/13/2011,1220,1236.400024,1208.150024,1224.949951
6/14/2011,1215,1228.900024,1208.199951,1222.449951
6/15/2011,1214.199951,1223.900024,1205.099976,1210
6/16/2011,1196,1200,1183.900024,1193.150024
6/17/2011,1224,1232,1161.300049,1165
6/20/2011,1177,1177,1130.050049,1160.75
6/21/2011,1164.949951,1170,1136,1144.800049
6/22/2011,1145.150024,1149.900024,1117.099976,1122.75
6/23/2011,1117,1118,1092,1099.300049
6/24/2011,1104,1125,1085.800049,1119.599976
6/27/2011,1109.900024,1159.199951,1106,1152.75
6/28/2011,1174.699951,1174.699951,1142.25,1157.849976
6/29/2011,1157,1183,1155.25,1176.949951
6/30/2011,1185,1186.75,1154.050049,1159.900024
7/1/2011,1154,1155,1130,1143.150024
7/4/2011,1144,1163.949951,1131.349976,1157.800049
7/5/2011,1155.099976,1170.849976,1153.5,1166.349976
7/6/2011,1155.199951,1174.849976,1155.199951,1168.900024
7/7/2011,1163,1189,1158.800049,1182.699951
7/8/2011,1184.800049,1202,1177.050049,1184.25
7/11/2011,1175.199951,1178,1155,1164.150024
7/12/2011,1151.5,1152,1140.25,1147.449951
7/13/2011,1154,1167.900024,1154,1164.800049
7/14/2011,1151.300049,1188.400024,1151.300049,1174.199951
7/15/2011,1170.050049,1184.699951,1161.599976,1177.550049
7/18/2011,1170,1188.949951,1165,1174.75
7/19/2011,1169.5,1174.900024,1158.449951,1163
7/20/2011,1168.699951,1176.900024,1159.099976,1162.699951
7/21/2011,1155.050049,1170,1147.599976,1156.150024
7/22/2011,1159,1168,1155,1161.599976
7/25/2011,1156.699951,1185,1153.599976,1181.25
7/26/2011,1176,1201.699951,1154.75,1176.949951
7/27/2011,1182.900024,1216.400024,1172.199951,1209.25
7/28/2011,1197,1225,1178.550049,1185.900024
7/29/2011,1189,1219.800049,1189,1206.650024
8/1/2011,1210.099976,1228.900024,1191.449951,1209.599976
8/2/2011,1193.050049,1215.800049,1193.050049,1212.199951
8/3/2011,1195.5,1221.650024,1195.5,1212.300049
8/4/2011,1198.050049,1216,1193.349976,1200.300049
8/5/2011,1170,1200,1168.800049,1192
8/8/2011,1178.449951,1207.550049,1163.099976,1191.75
8/9/2011,1170.050049,1216.900024,1170,1211.949951
8/10/2011,1225,1283.400024,1215.599976,1277.599976
8/11/2011,1270.550049,1282,1239.25,1247.650024
8/12/2011,1249.400024,1269,1238,1246.349976
8/16/2011,1246.199951,1255.599976,1220.099976,1225.099976
8/17/2011,1220,1230.800049,1179,1186
8/18/2011,1197,1203,1152.650024,1159.400024
8/19/2011,1137,1166.449951,1134.099976,1159.050049
8/22/2011,1165.5,1174.599976,1149.099976,1169.400024
8/23/2011,1171.099976,1174.5,1152.400024,1158.199951
8/24/2011,1145,1156.800049,1097.349976,1114.5
8/25/2011,1124,1130.199951,1103.400024,1110.800049
8/26/2011,1117.050049,1129,1047.75,1083.400024
8/29/2011,1080,1107,1056,1079.400024
8/30/2011,1070.099976,1098.949951,1063.599976,1091.550049
9/2/2011,1072.050049,1089,1067.050049,1078.949951
9/5/2011,1073.5,1098.150024,1064.25,1085.5
9/6/2011,1088.900024,1118.699951,1088.900024,1102.949951
9/7/2011,1103.449951,1139.900024,1093.300049,1126.400024
9/8/2011,1137.900024,1142,1122.400024,1131.900024
9/9/2011,1136,1149,1098.900024,1103.400024
9/12/2011,1098,1098,1056,1068.25
9/13/2011,1070.550049,1096,1061.650024,1074.900024
9/14/2011,1078,1104,1041.349976,1094.599976
9/15/2011,1085.199951,1095.849976,1060,1082.25
9/16/2011,1071.099976,1117.650024,1065,1109.449951
9/19/2011,1105,1148.599976,1096.050049,1140.75
9/20/2011,1139.849976,1161.900024,1116.5,1154.949951
9/21/2011,1143.050049,1148.449951,1116.449951,1122.699951
9/22/2011,1110,1114.800049,1080,1087.099976
9/23/2011,1070,1106.150024,1048.599976,1090.900024
9/26/2011,1104,1108.800049,1065,1076.800049
9/27/2011,1082.900024,1110.900024,1082.900024,1106.150024
9/28/2011,1110,1110.650024,1067,1078.25
9/29/2011,1067.349976,1116.900024,1057,1105.099976
9/30/2011,1100,1107.900024,1076.099976,1083
10/3/2011,1083.900024,1100,1073.300049,1077.75
10/4/2011,1082,1116,1081.949951,1107.849976
10/5/2011,1117,1129,1077,1085.550049
10/7/2011,1115,1125,1096.800049,1113.199951
10/10/2011,1080.099976,1091.849976,1065,1070.949951
10/11/2011,1065,1087.300049,1063.199951,1073.199951
10/12/2011,1067.849976,1090,1065.650024,1085.849976
10/13/2011,1075.050049,1083.75,1050,1058.25
10/14/2011,1050,1051,1021.599976,1027.25
10/17/2011,1030.550049,1065.900024,1010,1051.599976
10/18/2011,1047,1064.900024,1039.300049,1052.300049
10/19/2011,1065,1074,1052.300049,1065.800049
10/20/2011,1063.800049,1079.900024,1050,1077.449951
10/21/2011,1110,1117.5,1088,1094.550049
10/24/2011,1112,1124.550049,1106.300049,1112.400024
10/25/2011,1122,1160,1117.199951,1151.25
10/28/2011,1167,1185,1111.150024,1126
10/31/2011,1072,1133.099976,1060,1125.300049
11/1/2011,1122,1140,1112.650024,1133.5
11/2/2011,1116,1136,1116,1124
11/3/2011,1120,1134,1120,1129.5
11/4/2011,1135,1152.800049,1117.400024,1122.25
11/8/2011,1130,1133.949951,1118,1124.150024
11/9/2011,1129,1129,1071.550049,1076.5
11/11/2011,1084,1091.800049,1037,1059.75
11/14/2011,1068.349976,1072.800049,1021.099976,1027
11/15/2011,1031.25,1041.900024,991,1003.5
11/16/2011,1009,1009,981.5,991.400024
11/17/2011,988,998.950012,941,947.150024
11/18/2011,945,949,907.049988,940.599976
11/21/2011,939,967.299988,931,943.049988
11/22/2011,953,965,943.650024,959.549988
11/23/2011,954.650024,971.5,944.099976,953.599976
11/24/2011,953.700012,999,951.700012,988.950012
11/25/2011,992,992.099976,945.950012,949.950012
11/28/2011,966.950012,987.099976,958,965.400024
11/29/2011,965.900024,980.799988,952.5,958.900024
11/30/2011,956.950012,976.150024,952.099976,972.150024
12/1/2011,992,1008,958,962.25
12/2/2011,963.5,997,963,992.349976
12/5/2011,982.049988,1005,980.049988,999.549988
12/7/2011,999.549988,1014.900024,991,998.700012
12/8/2011,1003,1004.849976,965.849976,975.900024
12/9/2011,963.5,994.5,956.349976,985.799988
12/12/2011,985.799988,990.049988,951,958.200012
12/13/2011,952.099976,969.400024,950,956.5
12/14/2011,950,963.549988,937,947.650024
12/15/2011,940,940,911.450012,931.700012
12/16/2011,931.700012,949.900024,908.700012,931.549988
12/19/2011,925,931.200012,900,916.650024
12/20/2011,924,926.900024,908.700012,916.150024
12/21/2011,926.099976,969,926.099976,961.900024
12/22/2011,941,978.950012,941,965.849976
12/23/2011,975,988.5,968.25,975.5
12/26/2011,984,991,965.049988,969.5
12/27/2011,971,979.400024,951.299988,963.150024
12/28/2011,964.900024,972.200012,950.25,959.299988
12/29/2011,954,959.5,915.5,921.75
12/30/2011,935,939.900024,911,918.299988
1/2/2012,923,944.349976,917,938.900024
1/3/2012,947,964.700012,941.349976,952.799988
1/4/2012,953,969,943.150024,948.25
1/5/2012,948,948,925.599976,933.450012
1/6/2012,928.700012,955.799988,927,949.75
1/9/2012,949.900024,975,948,971.049988
1/10/2012,981,993,977.25,986.349976
1/11/2012,988.549988,995,972.200012,987.900024
1/12/2012,984.799988,1009,982.049988,994.5
1/13/2012,997,1009.200012,974,977.049988
1/16/2012,970,1019.849976,970,1008.049988
1/17/2012,1020,1120,1019.099976,1108.349976
1/18/2012,1112,1144.849976,1092.5,1101.800049
1/19/2012,1116.5,1135,1107,1129.949951
1/20/2012,1131,1135,1085,1103.5
1/23/2012,1084,1172.449951,1070.050049,1160.650024
1/24/2012,1167.400024,1172.150024,1128,1157.949951
1/25/2012,1157,1198,1142,1180.75
1/27/2012,1167.800049,1219,1159.699951,1210.650024
1/30/2012,1204,1226,1185,1193.300049
1/31/2012,1198,1209.900024,1167.650024,1186.699951
2/1/2012,1190,1227,1183,1214.800049
2/2/2012,1225,1233.449951,1204.199951,1217.650024
2/3/2012,1220,1254,1205,1240.849976
2/6/2012,1250,1265,1235.5,1252.75
2/7/2012,1251,1262,1240,1246.949951
2/8/2012,1248,1280,1245.449951,1266.5
2/9/2012,1259.75,1278.900024,1255.150024,1270
2/10/2012,1262.050049,1273.949951,1233.25,1244.599976
2/13/2012,1242.199951,1258.400024,1215.25,1225.050049
2/14/2012,1220.199951,1274.5,1220.199951,1267.699951
2/15/2012,1276,1324.900024,1275.300049,1302.800049
2/16/2012,1300,1375,1279.199951,1359.599976
2/17/2012,1359,1366.099976,1318.050049,1321.550049
2/21/2012,1317.050049,1337.050049,1295.199951,1309.75
2/22/2012,1307,1329.300049,1281.050049,1306.349976
2/23/2012,1291,1307.349976,1271.650024,1279.400024
2/24/2012,1290,1296.550049,1277.800049,1285.25
2/27/2012,1285.099976,1290,1235.25,1257
2/28/2012,1263.5,1279,1243.050049,1269.599976
2/29/2012,1275.199951,1291.800049,1239,1254.800049
3/1/2012,1267.900024,1322,1247.75,1315.050049
3/2/2012,1334,1336.699951,1306.650024,1330.550049
3/5/2012,1320.699951,1333.900024,1309.099976,1315.199951
3/6/2012,1302,1350,1300.349976,1331.599976
3/7/2012,1321.099976,1329.900024,1281,1308.550049
3/9/2012,1320,1359,1320,1341.349976
3/12/2012,1351,1356,1328.699951,1337.25
3/13/2012,1345,1384,1345,1368.25
3/14/2012,1380,1399.699951,1366.550049,1371.900024
3/15/2012,1365,1379.650024,1355.099976,1366.400024
3/16/2012,1352.25,1428.949951,1339,1374.349976
3/19/2012,1377.5,1378.800049,1353.150024,1362.099976
3/20/2012,1362.099976,1363,1328.5,1358.199951
3/21/2012,1365,1372.900024,1333,1363.199951
3/22/2012,1355.550049,1357.699951,1321.099976,1330.300049
3/23/2012,1320.050049,1320.5,1286.199951,1306.550049
3/26/2012,1315,1322.300049,1290.400024,1297.449951
3/27/2012,1310,1310.25,1258.300049,1273.699951
3/28/2012,1274.849976,1294.949951,1254,1288.300049
3/29/2012,1279.800049,1319.949951,1264.199951,1305.849976
3/30/2012,1309,1356.5,1293.050049,1350.5
4/2/2012,1361,1364.199951,1332,1338.550049
4/3/2012,1345,1349.599976,1303.900024,1309.550049
4/4/2012,1309.550049,1337.800049,1306.849976,1315.699951
4/9/2012,1305,1321.400024,1275,1283.349976
4/10/2012,1282,1295.199951,1260.650024,1275.800049
4/11/2012,1263.150024,1285.099976,1262.050049,1272.449951
4/12/2012,1279.699951,1315.699951,1276.300049,1312.400024
4/13/2012,1315.25,1350,1312.400024,1322.75
4/16/2012,1312.550049,1352.849976,1309.900024,1342.300049
4/17/2012,1394.800049,1394.800049,1326.400024,1342.199951
4/18/2012,1350,1366.699951,1345.050049,1352.5
4/19/2012,1364.400024,1401.400024,1357.400024,1391.25
4/20/2012,1392.25,1417.050049,1380,1390.699951
4/23/2012,1391.099976,1408,1372.099976,1377.550049
4/24/2012,1375,1376.599976,1349.75,1363.75
4/25/2012,1362.099976,1389,1362.099976,1382.099976
4/26/2012,1380,1399,1366.099976,1381.949951
4/27/2012,1381.050049,1388.400024,1374.150024,1382.5
4/30/2012,1399,1399,1358.25,1371.849976
5/2/2012,1384.5,1384.5,1324,1332.900024
5/3/2012,1329.800049,1329.800049,1284.099976,1290
5/4/2012,1287.300049,1291.5,1260.949951,1281.300049
5/7/2012,1264.949951,1329,1254,1310.849976
5/8/2012,1324,1331.699951,1299.050049,1306
5/9/2012,1292.25,1312,1285.550049,1301.25
5/10/2012,1290.150024,1305.400024,1250.150024,1261.849976
5/11/2012,1247.949951,1251.150024,1217.099976,1235.25
5/14/2012,1235,1258,1231.849976,1249
5/15/2012,1238,1239.900024,1205.099976,1217.300049
5/16/2012,1202.25,1202.25,1167.349976,1192.099976
5/17/2012,1200,1218,1188,1205.300049
5/18/2012,1175.25,1193,1156,1166.650024
5/21/2012,1173.25,1215.949951,1170.550049,1208.800049
5/22/2012,1218.849976,1224.599976,1143.349976,1153.949951
5/23/2012,1141,1163.900024,1116,1153.099976
5/24/2012,1128.900024,1148.849976,1115.449951,1144.449951
5/25/2012,1133,1150,1109,1119
5/28/2012,1124.099976,1130,1098.199951,1103.550049
5/29/2012,1111,1136.199951,1105,1128.349976
5/30/2012,1112.050049,1157.349976,1110,1151.050049
5/31/2012,1129,1134.349976,1093.150024,1100.25
6/1/2012,1106.949951,1118.599976,1071,1074.849976
6/4/2012,1069.699951,1078,1051,1067.5
6/5/2012,1077.5,1089.900024,1058.300049,1079
6/6/2012,1079.900024,1115.800049,1076.349976,1107.949951
6/7/2012,1120,1146.400024,1110.599976,1143.25
6/8/2012,1137,1137,1111.150024,1124.050049
6/11/2012,1132,1143.400024,1102,1110.5
6/12/2012,1104,1152.800049,1103.349976,1144.550049
6/13/2012,1138,1144,1102.5,1107.75
6/14/2012,1110.150024,1125.300049,1073.150024,1080.099976
6/15/2012,1094,1110,1077.300049,1106.800049
6/18/2012,1115,1127.449951,1083.5,1091.800049
6/19/2012,1090,1103.699951,1076.400024,1090.949951
6/20/2012,1089,1092.550049,1073,1076.400024
6/21/2012,1080,1094,1062.099976,1088.849976
6/22/2012,1078,1113.300049,1074.5,1102.099976
6/25/2012,1106.599976,1133.900024,1106.599976,1113.900024
6/26/2012,1115,1120.949951,1105.050049,1113.199951
6/27/2012,1121,1124,1109,1121.699951
6/28/2012,1126.949951,1132,1110.349976,1120.849976
6/29/2012,1140,1176,1140,1169.75
7/2/2012,1180,1204.800049,1155,1178.5
7/3/2012,1188,1201.199951,1185.449951,1191.650024
7/4/2012,1197.25,1224.5,1197.25,1221.150024
7/5/2012,1215.550049,1250,1213.5,1240.300049
7/6/2012,1240.349976,1242,1211.5,1215.5
7/9/2012,1212,1213,1183.75,1187.75
7/10/2012,1193,1228.800049,1181,1220.550049
7/11/2012,1214,1218,1200.050049,1203.400024
7/12/2012,1199.800049,1216,1189.150024,1195.599976
7/13/2012,1200.25,1207.900024,1175.650024,1183.949951
7/16/2012,1190,1212.949951,1178.400024,1203.300049
7/17/2012,1210.5,1215.75,1190.599976,1196.199951
7/18/2012,1197.349976,1229,1186.800049,1226.599976
7/19/2012,1175,1175,1110,1117.300049
7/20/2012,1095.25,1151.699951,1094.75,1147.5
7/23/2012,1106,1107,1074.300049,1079.949951
7/24/2012,1086,1119,1085.25,1106.900024
7/25/2012,1095,1107.800049,1085.949951,1102.949951
7/26/2012,1110,1125.599976,1098.599976,1108.550049
7/27/2012,1124.75,1124.949951,1106.050049,1112.949951
7/30/2012,1085.099976,1124.5,1082.650024,1119.900024
7/31/2012,1115,1137.599976,1112.75,1134.849976
8/1/2012,1134,1144,1118.5,1125.599976
8/2/2012,1129.800049,1134,1116,1125.349976
8/3/2012,1119.800049,1124.849976,1108.949951,1120.849976
8/6/2012,1134,1141,1125,1137.650024
8/7/2012,1139.949951,1148.949951,1130,1146.949951
