Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,Dx,ADX,sma8,upper bb,lower bb,%b,CMF,ema26,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA20,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stck2,stcd2
9/10/2014,1319,1321.380005,1295.599976,1300.069946,1258768,76689390.59,1309.012482,80,10,23.78332507,26.94275673,13.09013098,34.60311394,32.70991274,1296.179977,1330.372154,1250.745815,0.619444918,-0.02838267,1304.948324,20.72493792,16.35400066,4.370937258,83.10010658,284522762,1.636565385,-1655.0049,-0.01181956,0.98818044,20.98338283,1308.489991,42.49403227,25.099975,38.569947,37.680054,52,1279.84018,1333.5,1256.5,1245.863558,1315.619995,1333.5,1312.550049,0,11.79410863,29.57968566
9/11/2014,1305,1312.199951,1295.75,1299.180054,1075622,76062334.25,1303.032501,70,0,23.25951264,25.58169447,12.42885925,34.60311394,34.93970042,1300.006241,1331.63443,1254.325555,0.580198571,-0.051549298,1301.083583,20.24117335,17.1314352,3.109738151,78.02355149,283447140,1.595470674,-188.9892,-0.000684495,0.999315505,20.37267747,1303.974976,41.47150376,38,39.25,37.549927,31.5,1283.101233,1333.5,1256.5,1248.806924,1300.069946,1321.380005,1295.599976,0,13.88702084,12.84056473
9/12/2014,1305,1312.180054,1296.599976,1303.800049,1196210,75971741.22,1304.39502,60,0,22.71098159,24.32816371,17.98424285,14.9930514,34.74199293,1304.362503,1329.858583,1264.625401,0.60053253,-0.056356228,1302.903615,20.01582474,17.7083131,2.307511631,76.37515955,284643350,1.574655336,361.9995,0.003556085,1.003556085,17.19045279,1304.390015,41.45238407,35.230103,35.069947,32.180054,42.300049,1286.500857,1333.5,1257.050049,1249.123986,1299.180054,1312.199951,1295.75,83.84917876,48.93661385,31.41181735
9/15/2014,1307,1309.300049,1277,1279.150024,1151544,74973500.22,1293.112518,50,0,23.39591498,21.92908531,17.73727689,10.56766538,33.80042008,1301.356262,1327.6506,1268.9494,0.173771983,-0.061136925,1286.988709,17.6555185,17.69775418,-0.042235685,68.85396106,283491806,1.388355195,-2565.0025,-0.018906292,0.981093708,15.46912437,1293.150025,37.60291476,10.200073,19.949951,31.900025,34.099976,1287.296812,1333.5,1257.050049,1249.045661,1303.800049,1312.180054,1296.599976,15.78405139,6.111485787,27.52404982
9/16/2014,1283,1287.5,1272,1275.430054,1535608,74117533.3,1279.482514,40,90,22.83192105,25.52086016,16.87717846,20.38698484,33.23518544,1299.237518,1325.863093,1272.032928,0.063108225,-0.084470626,1279.24441,15.30671587,17.21954652,-1.912830648,61.23105237,281956198,1.203407292,-471.997,-0.002908158,0.997091842,14.185494,1279.75,29.40644007,-27.769897,2.5,-20.5,13.5,1287.599103,1333.5,1269.5,1249.4089,1279.150024,1309.300049,1277,0,9.195843148,7.653664467
9/17/2014,1280.5,1302.380005,1280.5,1295.599976,1657700,74747879.42,1289.744995,30,80,22.76392705,31.14882882,15.7184757,32.9234917,33.60115895,1298.775009,1325.008964,1271.367062,0.451753448,0.01283385,1290.202639,14.90286064,16.75620935,-1.853348703,61.679698,283613898,1.170133265,1916.9922,0.015814213,1.015814213,14.13588236,1291.440003,25.9146769,3.219971,-8.219971,-11.339966,-30.5,1289.671719,1333.5,1272,1254.932295,1275.430054,1287.5,1272,84.42868641,77.68259419,43.43921867
9/18/2014,1295.849976,1325.900024,1290.5,1321.150024,1483078,75832956.53,1308.350006,20,70,23.6665054,41.13077303,14.03908473,49.10596003,34.91326933,1298.750015,1330.791489,1271.338541,0.837830335,0.074931259,1310.937387,16.47113688,16.69919485,-0.228057969,69.50315264,285096976,1.289899348,2455.0048,0.01972063,1.01972063,15.66722742,1308.200012,26.39056692,21.849975,-1.030029,15,-4.099975,1293.814103,1333.5,1272,1261.769574,1295.599976,1302.380005,1280.5,100,89.53745046,83.61002233
9/19/2014,1321.5,1370,1321,1357.099976,3587864,77531696.79,1342.399994,90,60,25.47604073,35.48006352,12.11033932,49.10596003,36.55577447,1303.935013,1351.61945,1262.070565,1.0612015,0.172690938,1341.866322,20.41390848,17.44213758,2.971770899,73.25975094,288684840,1.591673508,3494.9952,0.027211105,1.027211105,23.59820324,1345.5,33.0334462,35.75,21.469971,45,15.5,1300.889576,1370,1272,1270.929884,1321.150024,1325.900024,1290.5,100,83.77355472,86.65550259
9/22/2014,1357,1367,1338.119995,1360.900024,999584,78109020.58,1355.755005,90,50,25.71918104,39.36080442,11.13900574,55.88495995,37.59258729,1311.538773,1365.816398,1255.783626,0.955319,0.131339272,1354.618902,23.62032722,18.67777551,4.942551715,78.7314202,289684424,1.833835541,280.0048,0.002800124,1.002800124,28.99618143,1352.559998,42.61911691,45.280029,25.569946,33.5,31,1307.656102,1370,1272,1279.254592,1357.099976,1370,1321,100,81.42862041,82.60108756
9/23/2014,1362,1391.219971,1341.650024,1344.099976,2055990,76256261.66,1359.742493,90,40,27.42280718,34.27871299,16.2829044,35.59183727,37.01274372,1317.153763,1372.202434,1255.093587,0.7600313,0.002555759,1347.571222,24.56298396,19.8548172,4.708166766,77.88626189,287628434,1.901227962,-1780.0048,-0.012344807,0.987655193,30.86089086,1366.434998,56.75140989,44.03003,46.050048,69.839966,43,1312.20929,1391.219971,1272,1283.130965,1360.900024,1367,1338.119995,18.44674899,11.26173955,46.34517998
9/24/2014,1346.5,1353.469971,1316.380005,1321.5,2442132,74488366.11,1334.462494,80,30,28.11331852,33.34272195,14.74847059,38.66456699,36.65238085,1319.366257,1373.766585,1257.815447,0.549236121,-0.069969778,1330.103503,23.24224471,20.5323027,2.709942007,67.95269775,285186302,1.796124538,-2359.9976,-0.016814208,0.983185792,30.55580769,1334.924988,63.20870218,22.319946,20.630005,41.27002,41.5,1314.214528,1391.219971,1272,1286.537827,1344.099976,1391.219971,1341.650024,0,6.841257785,9.051498669
9/25/2014,1330.469971,1362.5,1330,1354.300049,2473158,75713537.99,1344.317505,70,20,28.42665291,30.61982848,13.5440544,38.66456699,35.88022441,1328.76001,1382.314872,1260.291158,0.770414929,-0.046549915,1346.315189,24.57816067,21.3414743,3.23668638,69.39093043,287659460,1.893188848,3180.0049,0.024820317,1.024820317,32.15607194,1346.25,68.17237697,50.5,33.400024,50.319946,25.469971,1319.08358,1391.219971,1272,1288.563602,1321.5,1353.469971,1316.380005,59.2058379,82.2203992,44.53082849
9/26/2014,1355,1362.449951,1335.050049,1342,1612712,74918950.77,1348.625,60,10,28.35331356,34.87234657,12.60915293,46.88814353,35.47046642,1337.081253,1386.056431,1264.18959,0.638487135,-0.044975923,1343.424012,24.39212764,21.95160496,2.440522676,62.49500769,286046748,1.874436634,-1330.0049,-0.009082219,0.990917781,32.1147325,1348.75,65.58017151,62.849976,58.050049,53.149902,48,1322.403437,1391.219971,1272,1294.133938,1354.300049,1362.5,1330,72.72722334,36.92307692,59.57173806
9/29/2014,1347.699951,1387.719971,1337.650024,1383.969971,2089534,76695492.53,1364.259979,90,0,29.90450166,30.84510043,11.10116301,47.06959762,36.36092954,1348.127503,1397.355897,1273.854113,0.891613503,0.012317338,1370.589805,27.34654887,23.03059374,4.315955122,63.62819722,288136282,2.092168624,4096.9971,0.031274196,1.031274196,32.54557758,1362.684998,64.09017123,108.539917,65.650024,100.219971,64.699951,1329.335577,1391.219971,1272,1299.466037,1342,1362.449951,1335.050049,77.33546256,92.88018691,64.90163192
9/30/2014,1386.469971,1388.319946,1354.069946,1368.300049,2788954,76224033.58,1374.289978,90,0,30.2148944,31.34523387,10.20232809,50.88843916,37.52416706,1354.021256,1394.36276,1295.421249,0.736584667,-0.007466781,1369.055668,28.14128632,24.05273226,4.088554062,70.60171776,285347328,2.145936265,-1666.9922,-0.011322444,0.988677556,26.07337756,1371.194946,61.11407471,72.700073,73.569946,85.939941,105.969971,1334.22582,1391.219971,1280.5,1306.599761,1383.969971,1387.719971,1337.650024,72.8141029,60.48958394,76.68488543
10/1/2014,1376,1401,1368.5,1387.800049,2142022,76626081.09,1383.325012,90,0,30.37811623,33.38212661,9.422688698,55.97369767,39.05063733,1357.858765,1397.37724,1310.846783,0.889319995,-0.06057379,1381.614403,30.03404278,25.24899436,4.785048412,75.70282743,287489350,2.280964814,1850,0.01425126,1.01425126,22.80277766,1384.75,66.60187016,66.650025,78,75.099976,80.150024,1340.500109,1401,1290.5,1307.632068,1368.300049,1388.319946,1354.069946,55.44510448,71.87313912,66.18136153
10/7/2014,1369.800049,1419.849976,1362.800049,1365.680054,3457674,73517508.97,1379.532532,80,30,32.28324557,29.16842413,16.68085807,27.23612119,39.92514231,1358.456268,1396.134868,1320.995162,0.594690805,-0.108427026,1370.938389,29.4453097,26.08825743,3.357052271,65.63511748,284031676,2.23044808,-2311.9995,-0.015938892,0.984061108,19.8010511,1391.325013,71.46025464,8.580078,41.800049,49.849976,48.300049,1344.264875,1419.849976,1316.380005,1311.468941,1387.800049,1401,1368.5,46.8524804,5.048218554,38.46067884
10/8/2014,1369,1369.969971,1324.619995,1341.599976,1962442,73024625.76,1351.297486,70,20,33.21658346,26.32391697,15.05413939,27.23612119,41.1157463,1358.143768,1395.95279,1318.07724,0.302055475,-0.112341696,1351.281652,26.74433422,26.21947279,0.524861428,63.77795238,282069234,2.023551033,-2508.0078,-0.017632298,0.982367702,20.52200939,1347.294983,68.4698404,-19.300048,-13.5,2.969971,12,1345.387253,1419.849976,1316.380005,1314.969228,1365.680054,1419.849976,1362.800049,0,17.8304992,11.43935888
10/9/2014,1354,1361.650024,1343.25,1353.030029,1685176,73130868.09,1352.982513,60,10,32.15825778,25.24807532,16.43792854,21.13454388,41.16914337,1362.085022,1395.138009,1317.318022,0.458905335,-0.141390085,1352.453065,25.24280182,26.0241386,-0.781336771,68.82197097,283754410,1.906772182,1043.0053,0.008519718,1.008519718,20.50736713,1352.450012,63.22578413,8.930053,1.599976,-29.569947,-8,1347.396778,1419.849976,1316.380005,1314.079411,1341.599976,1369.969971,1324.619995,32.18814653,62.64619412,40.23834666
10/10/2014,1353,1363.719971,1334.25,1339.25,2344362,71582014.85,1347.554993,50,0,31.9662373,23.58547281,15.35548004,21.13454388,40.32707567,1360.203766,1395.360087,1316.125949,0.29184455,-0.152041299,1343.607011,22.68838873,25.35698862,-2.668599892,62.09364221,281410048,1.712424385,-1478.0029,-0.01018457,0.98981543,20.88002873,1348.984986,55.43055644,17.75,17.869995,10.25,6.5,1347.943062,1419.849976,1316.380005,1313.673559,1353.030029,1361.650024,1343.25,45.33921389,16.96642321,39.80630867
10/13/2014,1340,1362.400024,1335,1358.280029,2209532,73127075.84,1348.920013,40,0,31.64007921,23.35690349,14.40564378,23.70406752,38.51265478,1362.23877,1391.808398,1327.033643,0.482385242,-0.089167326,1353.437933,21.95329942,24.67625078,-2.722951364,63.005746,283619580,1.654028374,1803.0029,0.014209467,1.014209467,17.06964658,1348.700012,44.47291228,3.97998,5,-0.099976,9.530029,1350.189207,1419.849976,1324.619995,1316.338862,1339.25,1363.719971,1334.25,58.00059543,81.54072836,49.25357578
10/14/2014,1365,1367.849976,1339.400024,1349.599976,2369406,72456641.24,1355.462494,30,70,31.41221298,24.44952791,13.47370445,28.94221503,37.07238728,1357.94252,1391.755739,1326.146288,0.357474233,-0.08742201,1350.866502,20.44729743,23.83046011,-3.38316268,61.54993895,281250174,1.538748836,-968.0053,-0.006390474,0.993609526,17.28960834,1353.625,33.07629213,7.599976,4.349975,5.400025,10,1351.331488,1419.849976,1324.619995,1319.487865,1358.280029,1362.400024,1335,68.67546982,44.44440386,62.99256611
10/16/2014,1365,1379.300049,1332.119995,1339.050049,3848014,69739060.24,1353.867523,20,60,32.53848734,21.91729577,37.78844745,26.58228642,34.97933917,1354.28627,1392.111758,1325.200278,0.206986465,-0.141985875,1342.949478,18.19811208,22.7039905,-4.505878426,53.36714996,277402160,1.368750598,-1154.9927,-0.007817077,0.992182923,17.6327231,1355.710022,30.94429929,-44.919922,-5.530029,-8.419922,17.300049,1351.22892,1419.849976,1324.619995,1321.426518,1349.599976,1367.849976,1339.400024,0,14.68852494,29.5664644
10/17/2014,1237.5,1255.680054,1215,1220.569946,9892812,62555311.93,1232.1875,10,90,33.12002781,19.9944265,35.77362602,28.29433486,34.45808899,1333.382507,1428.467572,1256.164459,-0.206580792,-0.235917898,1260.955192,6.750642641,19.51332093,-12.76267829,39.14158028,267509348,0.510671917,-11948.0103,-0.088480713,0.911519287,45.40585697,1235.340027,7.919653712,-147.730103,-139.069946,-132.639892,-148.969971,1339.674676,1419.849976,1215,1328.617815,1339.050049,1379.300049,1332.119995,0,3.39010611,9.039315527
10/20/2014,1245,1246.800049,1208.969971,1211.650024,3399242,59637705.13,1228.105011,0,90,33.45645997,18.37955427,33.19816363,28.73064177,33.74852291,1314.128754,1440.668091,1212.633936,-0.004314755,-0.265678154,1227.920729,-3.083057458,14.99404525,-18.07710271,38.50501101,264110106,-0.234596588,-991.9922,-0.007307997,0.992692003,60.09227626,1227.88501,-15.28225345,-176.150025,-159.530029,-154.199951,-131,1327.549867,1419.849976,1208.969971,1338.297381,1220.569946,1255.680054,1215,0,5.737632708,4.563869409
10/21/2014,1212.930054,1221.880005,1207.5,1216.699951,1950732,60183027.73,1214.752503,0,90,32.09385604,22.82566876,32.13567776,16.9391938,32.19671054,1298.516251,1432.703079,1186.378928,0.123093992,-0.265809031,1220.402808,-10.42023112,9.911189979,-20.3314211,33.09194273,266060838,-0.797037238,404.9927,0.00416781,1.00416781,64.91211335,1214.690003,-40.44675571,-148.980103,-155.300049,-197.969971,-156.869995,1316.209719,1419.849976,1207.5,1346.069646,1211.650024,1246.800049,1208.969971,36.14875866,23.40951534,14.57357402
10/22/2014,1242.5,1244.5,1222.550049,1225.930054,2067664,58752150.09,1233.870026,40,80,31.3692914,25.1800534,30.52951972,9.60241845,29.53344446,1282.628754,1421.753853,1169.378153,0.224078232,-0.308434688,1224.106063,-15.37244624,4.854462735,-20.22690897,37.4837976,268128502,-1.180978913,823.0103,0.007586178,1.007586178,66.50683653,1233.525025,-63.52410412,-115.669922,-102.069946,-125.469971,-126.5,1306.124343,1379.300049,1207.5,1350.555219,1216.699951,1221.880005,1207.5,100,49.81095676,36.61023605
10/27/2014,1259.5,1259.849976,1222.469971,1228.569946,2797208,56867884.66,1242.597473,30,70,31.79862808,23.0657876,27.96608119,9.60241845,26.85721738,1268.793747,1412.169529,1156.356472,0.282290024,-0.378538866,1227.096865,-18.91457024,0.10065614,-19.01522638,38.15436402,270925710,-1.458835278,163.9892,0.002153379,1.002153379,67.41265959,1241.159974,-85.56337732,-124.460083,-120.780029,-101.800048,-94.5,1296.743813,1379.300049,1207.5,1348.020602,1225.930054,1244.5,1222.550049,100,16.31881804,33.0648874
10/28/2014,1242.449951,1242.449951,1226.719971,1239.300049,2289958,58240722.19,1237.729981,20,60,30.6508675,25.6109976,26.9409275,2.530696822,23.40309292,1253.921249,1394.379939,1151.400065,0.36175829,-0.355561061,1235.272998,-20.65760804,-4.050996695,-16.60661134,31.86435662,273215668,-1.598211723,973.0103,0.008733815,1.008733815,64.03081896,1234.584961,-84.7543883,-99.949951,-107.530029,-121.27002,-110.550049,1288.997245,1379.300049,1207.5,1343.600893,1228.569946,1259.849976,1222.469971,100,45.02427969,30.67154887
10/29/2014,1237.5,1257,1236.5,1253.030029,2425016,59726494.95,1246.007507,10,50,29.92580554,31.62580084,25.62269347,10.48605285,20.15397544,1241.850006,1377.664465,1150.871545,0.450448293,-0.293874274,1247.170209,-20.72017613,-7.384832583,-13.33534355,31.9391023,275640684,-1.606490316,1272.998,0.011078818,1.011078818,59.76518209,1246.75,-79.74609619,-105.25,-98.5,-105.400024,-102.5,1283.137342,1379.300049,1207.5,1341.574525,1239.300049,1242.449951,1226.719971,100,86.889144,65.95671184
10/30/2014,1260.900024,1287.449951,1254.5,1279.099976,4111292,61754070.02,1270.487488,0,40,30.14181593,34.50015679,23.62199286,18.71603855,19.54539811,1234.356247,1352.061382,1160.638618,0.618846764,-0.219871814,1268.563153,-18.4664786,-9.601161786,-8.865316814,41.15190096,279751976,-1.432585464,2506.9947,0.020805525,1.020805525,50.4443275,1270.974976,-67.59954289,-70.5,-84.900024,-80.400025,-104.099976,1280.193958,1379.300049,1207.5,1344.992015,1253.030029,1257,1236.5,100,83.61141702,85.25028051
10/31/2014,1280.5,1310,1280.5,1303.930054,3170070,63619587.23,1293.732514,0,30,30.09597194,35.52603061,21.96811992,23.58137404,19.28434474,1244.77626,1332.433863,1171.132153,0.823288863,-0.206332745,1292.258977,-14.50462644,-10.58185472,-3.92277172,47.33537095,282922046,-1.124324763,2383.0078,0.019412148,1.019412148,42.50673271,1295.25,-55.07910584,-35.119995,-51.619995,-69.300049,-84.5,1279.817248,1379.300049,1207.5,1342.243509,1279.099976,1287.449951,1254.5,100,89.06316036,86.33728869
11/3/2014,1324.5,1324.5,1290.25,1295.180054,2541632,61809656.42,1308.607514,90,20,30.39268823,32.66639886,20.19981842,23.58137404,19.45911832,1255.217514,1311.697518,1183.094498,0.871562393,-0.220166118,1294.216098,-11.92048372,-10.84958052,-1.070903206,48.27718346,280380414,-0.92375927,-975,-0.006710483,0.993289517,33.88987135,1307.375,-41.69227658,74.610108,75.25,68.819946,87,1278.847062,1324.5,1207.5,1342.912132,1303.930054,1310,1280.5,73.94288363,33.36375909,61.21345973
11/5/2014,1319,1319,1295,1299.75,2310642,60413643.55,1308.1875,80,10,29.93606764,30.79576102,22.98003938,14.53390109,18.98764384,1265.59877,1323.815299,1186.812729,0.82434418,-0.272436414,1297.923812,-9.38695815,-10.55705604,1.170097894,53.62566567,282691056,-0.727060157,356.9946,0.003528425,1.003528425,36.10334727,1307,-26.73794453,88.099976,86.030029,72.199951,74,1278.53506,1324.5,1207.5,1334.733518,1295.180054,1324.5,1290.25,34.30904299,27.73722628,30.55049268
11/7/2014,1302.400024,1307.849976,1278.5,1286.430054,2126740,59436148.99,1293.795014,70,0,29.89420395,28.63610958,22.08530405,12.91526608,18.21701516,1273.16127,1326.771775,1198.812258,0.684730591,-0.284051098,1290.222994,-8.351238804,-10.1158926,1.764653793,48.64629739,280564316,-0.647002513,-1431.9946,-0.010248083,0.989751917,33.72029365,1293.174988,-17.00250568,69.730103,71,85.969971,89.46997,1277.35554,1324.5,1207.5,1328.991859,1299.75,1319,1295,25.54484957,19.58038025,23.65880326
11/10/2014,1287.550049,1291,1275.5,1284.819946,1541964,59748510.31,1284.717499,60,0,28.86604652,29.02247627,21.2382332,15.48773017,17.25598053,1280.19252,1326.631173,1212.576859,0.633409507,-0.288497701,1286.602952,-7.573623293,-9.607438735,2.033815443,44.00189795,279022352,-0.586946681,-261.0108,-0.001251609,0.998748391,30.05595081,1283.25,-13.93794268,58.889892,52.949951,46.5,45.050049,1276.412534,1324.5,1222.469971,1317.58609,1286.430054,1307.849976,1278.5,0,28.80974626,24.19506325
11/11/2014,1289,1297,1277.699951,1290.349976,1249940,60137091.77,1288.512482,50,10,28.18276099,29.75713202,20.19935359,19.13220739,16.72383203,1286.573761,1325.998902,1226.093115,0.643174566,-0.237688817,1289.113458,-6.436992787,-8.973349546,2.536356759,50.06509363,280272292,-0.498858988,453.003,0.004304128,1.004304128,26.32748638,1287.349976,-15.01676995,61.78003,55.22998,37.150024,29.5,1276.486578,1324.5,1222.469971,1308.490904,1284.819946,1291,1275.5,77.44990363,69.06965581,48.93970104
11/12/2014,1290,1305.5,1287.5,1295.880005,1320582,60046119.08,1294.720001,40,0,27.45542092,28.36363054,20.53604753,16.0074326,15.84619615,1291.930008,1322.398096,1243.155932,0.665353771,-0.233208338,1293.647045,-5.028495628,-8.184378762,3.155883135,66.56419142,281592874,-0.389585179,453.0029,0.004285681,1.004285681,20.8821438,1296.5,-17.29029864,56.579956,60.780029,63.050049,47.550049,1277.446007,1324.5,1226.719971,1303.367345,1290.349976,1297,1277.699951,100,65.39576243,67.23270912
11/13/2014,1297.5,1302.449951,1282.569946,1294.219971,1645540,60329208.59,1294.184967,30,0,26.91431978,27.6951876,19.45256502,17.48253549,15.04275999,1293.820007,1315.572122,1260.965891,0.608979586,-0.230194551,1294.030905,-3.995082139,-7.346519437,3.351437298,69.93094722,279947334,-0.309462399,-266.0034,-0.001281009,0.998718991,14.39000552,1292.509949,-20.56360154,41.189942,46.069946,45.449951,60,1278.465051,1324.5,1236.5,1294.830738,1295.880005,1305.5,1287.5,76.91210772,50.80679269,58.10127756
11/14/2014,1292.599976,1305.569946,1287.5,1303.219971,1457174,61407375.09,1297.222473,20,0,26.2825788,28.21849692,18.49726955,20.80930723,15.31919666,1293.731247,1308.695701,1277.8803,0.8223054,-0.185922522,1300.187579,-2.416220414,-6.360459633,3.944239219,75.55319989,281404508,-0.187038266,800,0.006953996,1.006953996,8.120571309,1296.534973,-20.04145661,24.119995,33,18.119995,31.699952,1280.621286,1324.5,1254.5,1288.219172,1294.219971,1302.449951,1282.569946,84.42749807,89.78271739,70.29475504
11/17/2014,1297.550049,1312.5,1296.119995,1309.150024,1570552,62335520.51,1303.830017,10,40,25.5752521,26.92757508,19.39382162,16.2640896,15.79503032,1295.477493,1311.172472,1281.413539,0.932038962,-0.19952519,1306.192417,-0.668355666,-5.222038839,4.553683173,75.24429995,282975060,-0.051688533,493.0053,0.004550309,1.004550309,7.842167396,1304.309998,-15.71504492,5.21997,15.619995,2.5,17.050049,1283.513859,1324.5,1275.5,1275.928885,1303.219971,1305.569946,1287.5,100,86.600096,88.1914067
11/18/2014,1310,1313.319946,1289.880005,1292.930054,1467026,61250278.85,1301.532501,0,30,25.42272987,25.15418799,21.25215123,8.408413222,15.70974423,1294.625,1309.255455,1281.130556,0.419539215,-0.210710073,1297.306634,-0.577248448,-4.293080761,3.715832313,69.14727906,281508034,-0.044642862,-1721.997,-0.012389695,0.987610305,7.411561825,1301.599976,-11.57386773,-2.25,-0.369995,-11.180054,-14.5,1285.095626,1324.5,1275.5,1262.123901,1309.150024,1312.5,1296.119995,26.77222051,13.01218719,49.80614159
11/19/2014,1299,1299,1278.719971,1286.880005,1865746,60885965.69,1290.899994,0,20,25.0553941,25.44460689,20.02346159,11.92297249,16.38062106,1294.681244,1309.284099,1279.441902,0.249247835,-0.172906829,1290.320793,-0.983171004,-3.63109881,2.647927806,69.94293341,279642288,-0.076061185,-705.0049,-0.004679332,0.995320668,7.864109517,1288.859986,-11.22834087,-12.869995,-16.280029,-20,-20,1286.371054,1319,1275.5,1244.717479,1292.930054,1313.319946,1289.880005,0,23.58393034,18.29805876
11/20/2014,1294,1305.119995,1280.280029,1302.719971,1795386,62334413.25,1295.529999,60,10,25.04000638,27.88629194,18.60464034,19.96443424,17.0576483,1296.918747,1310.107134,1279.212861,0.760888909,-0.005124771,1298.628242,-0.026532209,-2.910185489,2.883653281,69.36413578,281437674,-0.002051491,1483.9966,0.012308814,1.012308814,8.141355916,1292.700012,-9.021652124,16.289917,1.780029,-2.729981,-8.400024,1289.40348,1313.319946,1275.5,1249.020952,1286.880005,1299,1278.719971,72.36160414,90.90900826,57.2464693
11/21/2014,1304,1320,1293.319946,1311.069946,2001594,62996104.23,1307.097473,90,0,25.15715264,29.32295301,17.19529163,26.07076315,17.58298577,1299.508743,1314.29812,1279.949854,0.9060164,0.080524678,1306.964184,1.397967347,-2.048554922,3.446522269,66.99211992,283439268,0.107988137,734.9975,0.006409647,1.006409647,9.051562711,1306.659973,-6.165328153,26.25,17.819946,29,16.449951,1292.83995,1320,1275.5,1256.104026,1302.719971,1305.119995,1280.280029,100,77.517471,84.21323963
11/24/2014,1311,1332.5,1311,1328.849976,1942766,64279229.07,1320.837494,90,0,24.89592745,29.57988433,16.13459385,29.41144911,17.99941971,1303.62999,1325.179996,1277.873984,1.077579578,0.0982338,1321.627665,3.931757989,-0.85249234,4.784250329,65.41418092,285382034,0.303152543,1678.003,0.013561466,1.013561466,12.46622858,1321.75,-1.956739418,38.5,33.300049,35.5,22,1297.496329,1332.5,1277.699951,1263.643921,1311.069946,1320,1293.319946,100,90.68397404,84.10072252
11/25/2014,1330,1339.699951,1308,1318,2371684,63403877.98,1323.924988,90,50,25.38192913,26.9411091,14.83595949,28.97558403,18.38472042,1306.602493,1328.529515,1280.05447,0.782784838,0.110748802,1319.197129,5.025437953,0.323093719,4.702344234,55.45457808,283010350,0.387039585,-1184.9976,-0.008164937,0.991835063,12.77429596,1323.849976,3.225614244,22.119995,20.5,34.199951,40,1300.585328,1339.699951,1278.719971,1270.712365,1328.849976,1332.5,1311,62.10278126,31.54579009,61.11488207
11/26/2014,1315.030029,1328.180054,1307.5,1313.650024,1584800,62761682.68,1316.090027,80,40,25.04608091,27.01198135,13.96097673,31.85272732,19.62177944,1307.90625,1330.184364,1281.953625,0.657182535,0.14449088,1315.480569,5.489226785,1.356320332,4.132906453,47.43396032,281425550,0.422412184,-534.9976,-0.003300437,0.996699563,12.70991566,1317.840027,10.34059226,19.430053,24.930054,25.730103,17.530029,1302.821616,1339.699951,1278.719971,1278.892993,1318,1339.699951,1308,0,19.09948248,25.32263628
11/27/2014,1313.650024,1334,1312.650024,1326.650024,1732418,63301290.84,1321.737518,70,30,24.78207341,28.79405853,13.10186922,37.45516607,21.37462944,1310.09375,1334.86106,1283.762939,0.839308458,0.125782902,1322.964104,6.838214976,2.452699261,4.385515715,55.60053636,283157968,0.525452202,1200,0.009896091,1.009896091,13.46553711,1323.325012,17.8735315,23.430053,25.150024,28.430054,21.050048,1305.890856,1339.699951,1278.719971,1286.870035,1313.650024,1328.180054,1307.5,74.92805754,72.26424151,45.681862
11/28/2014,1329.180054,1345.949951,1317.680054,1321.5,1989768,61849254.29,1328.577515,90,20,25.03120367,27.62694335,12.04493559,39.27721142,23.0738781,1313.664993,1337.292668,1284.987337,0.698067718,0.053339259,1321.983154,7.420786964,3.446316801,3.974470162,62.84798924,281168200,0.569601415,-615.0024,-0.003881976,0.996118024,13.78366507,1331.815003,24.46144909,12.349976,21.560059,33.449951,31.630005,1308.053666,1345.949951,1278.719971,1294.229405,1326.650024,1334,1312.650024,71.62524964,26.57656277,49.42040214
12/1/2014,1325.25,1350,1322.619995,1346.469971,1896354,63256624.84,1336.084992,90,10,25.19897519,27.03330031,11.11011753,41.74555841,24.68911746,1321.113739,1348.427167,1281.316827,0.970836143,0.039980302,1338.389321,9.800989537,4.717251348,5.083738188,63.91759214,283064554,0.750539005,2396.9971,0.018895173,1.018895173,17.68512755,1336.309998,28.99153727,53.539917,32.73999,36.680054,15.25,1312.26852,1350,1278.719971,1298.059668,1321.5,1345.949951,1317.680054,82.90164391,89.07786232,57.82721254
12/2/2014,1346.5,1355.469971,1324.680054,1328.650024,1436572,62190508.38,1338.825012,90,0,25.59832818,24.71073493,14.46113382,26.16571902,25.41470934,1324.354996,1349.39988,1287.488108,0.664847971,-0.039863975,1331.863992,10.15403352,5.804607783,4.349425738,58.24464717,281627982,0.776625606,-1881.9947,-0.013234567,0.986765433,16.31518434,1340.075013,32.44889674,41.770019,45.960083,56.469971,47.5,1314.465427,1355.469971,1278.719971,1297.085012,1346.469971,1350,1322.619995,58.35479984,18.35626607,53.7170642
12/3/2014,1335.949951,1336.699951,1309.25,1317.680054,3094670,60996623.94,1324.894989,80,0,25.73058695,22.82773845,13.35917291,26.16571902,26.03493674,1325.181259,1344.372203,1298.675795,0.415880806,-0.02233488,1322.360754,9.448899838,6.533466194,2.915433644,54.93204236,278533312,0.722298449,-1196.997,-0.008256478,0.991743522,12.04206081,1322.974976,34.34279928,14.960083,28.969971,31.579956,41.949951,1315.499861,1355.469971,1280.280029,1297.787056,1328.650024,1355.469971,1324.680054,0,18.23898591,18.29762599
